name,category,rating,review,link,addr,hour,tel
스타벅스 연세백양로점,커피전문점,4.6,8,https://place.map.kakao.com/27126790,서울 서대문구 연세로 50 지하1층,,1522-3232
더파이홀,디저트카페,3.9,218,https://place.map.kakao.com/1011256721,서울 서대문구 연세로5나길 20,,02-334-1181
떡의미학,"떡,한과",3.9,5,https://place.map.kakao.com/845920532,서울 서대문구 연희로25길 72 1층,,02-324-3628
비밀,"제과,베이커리",3.9,87,https://place.map.kakao.com/1581324681,서울 서대문구 이화여대7길 48 1층 101호,,02-313-0877
로드샌드위치,샌드위치,4.1,17,https://place.map.kakao.com/11831420,서울 서대문구 연대동문길 45 1층,,02-363-4554
한림돈가,"육류,고기",4.0,75,https://place.map.kakao.com/27588088,서울 서대문구 연세로7안길 16-4,,02-338-6604
키친봄날,분식,4.1,81,https://place.map.kakao.com/1573253740,서울 서대문구 신촌로11길 62,,02-334-4440
스타벅스 연대동문점,커피전문점,3.5,7,https://place.map.kakao.com/17127094,서울 서대문구 성산로 565 연세재단 Y빌딩,,1522-3232
쿳사,카페,4.8,43,https://place.map.kakao.com/705202577,서울 서대문구 증가로 48,,0507-1310-1977
스떼이끄300,"스테이크,립",3.5,37,https://place.map.kakao.com/811284010,서울 서대문구 명물1길 28 1층,,
연희커피,커피전문점,3.8,84,https://place.map.kakao.com/895804381,서울 서대문구 연희맛로 17-21,,
금별맥주,"호프,요리주점",3.7,21,https://place.map.kakao.com/1873432888,서울 서대문구 연세로11길 14,,02-365-7693
프로토콜,커피전문점,3.6,16,https://place.map.kakao.com/33873746,서울 서대문구 연희로 109 2층,,010-7922-6159
완차이,중화요리,3.9,35,https://place.map.kakao.com/10621045,서울 서대문구 명물길 50-7,,02-392-0302
제니스카페,이탈리안,3.9,37,https://place.map.kakao.com/18906610,서울 서대문구 연희맛로 17-49,,02-3789-7817
연교,중화요리,3.9,215,https://place.map.kakao.com/934767425,서울 마포구 연희로1길 65 1층,,02-333-4561
미미램양꼬치,양꼬치,3.6,152,https://place.map.kakao.com/780523213,서울 마포구 성미산로 196 상암빌딩 1층,,02-6339-7666
연희녹두삼계탕,삼계탕,3.7,8,https://place.map.kakao.com/16735266,서울 서대문구 연희맛로 43-1,,02-323-3208
오복수산 연남점,일식,3.3,117,https://place.map.kakao.com/1879942970,서울 마포구 성미산로 198,,010-3357-8051
공복,"육류,고기",3.5,97,https://place.map.kakao.com/1254856376,서울 서대문구 연세로12길 23 1층,,02-312-6692
홍대삭 연희점,분식,3.5,21,https://place.map.kakao.com/20942185,서울 서대문구 연희로 89,,02-6013-5205
레이어드 연남점,디저트카페,2.7,770,https://place.map.kakao.com/502958473,서울 마포구 성미산로 161-4,,
미스터서왕만두,분식,4.4,59,https://place.map.kakao.com/26786725,서울 서대문구 신촌역로 16,,02-312-8869
쉐프수,"스테이크,립",4.6,13,https://place.map.kakao.com/1465996877,"서울 서대문구 연희맛로 7-8 2,3층",,02-338-1229
소신이쏘,갈비,3.9,192,https://place.map.kakao.com/26522526,서울 서대문구 연세로5가길 19 1층,,02-324-3245
정통집,"육류,고기",1.9,57,https://place.map.kakao.com/398715963,서울 서대문구 연세로9길 7 1층,,02-3144-7848
연희38애비뉴,카페,4.8,39,https://place.map.kakao.com/2045036495,서울 서대문구 연희맛로 38 인준빌딩 지하1층,,02-332-3801
현명식탁,이탈리안,4.1,196,https://place.map.kakao.com/1227036908,서울 서대문구 명물길 32 5층,,02-2088-1229
야바이,퓨전일식,2.8,144,https://place.map.kakao.com/11634686,서울 서대문구 연세로7안길 37 지하1층,,
카쿠시타,일식,4.3,183,https://place.map.kakao.com/1317927211,서울 마포구 동교로38길 33-15 지하1층,,070-4187-8787
꼬숑돈까스,"돈까스,우동",3.5,112,https://place.map.kakao.com/27144649,서울 서대문구 명물1길 2 1층,,
백암왕순대 연희동본점,순대,2.6,7,https://place.map.kakao.com/7885867,서울 서대문구 증가로 13-6,,02-337-7894
백년추어탕 연희본점,추어,4.6,7,https://place.map.kakao.com/16619517,서울 서대문구 증가로 9,,02-332-8059
편백미가,"육류,고기",2.6,19,https://place.map.kakao.com/1536921670,서울 서대문구 연희맛로 33,,02-338-9298
포가,중화요리,4.2,182,https://place.map.kakao.com/1819203967,서울 마포구 성미산로 190-4 2층,,
버거킹 연희점,패스트푸드,1.9,3,https://place.map.kakao.com/22106031,서울 서대문구 연희로 97,,02-3144-6633
테일러커피 연남2호점,커피전문점,4.3,157,https://place.map.kakao.com/1840810990,"서울 마포구 성미산로 187 1, 2층",,02-3143-0355
에이투지카페,커피전문점,3.6,81,https://place.map.kakao.com/13594462,서울 서대문구 연세로4길 29,,02-313-7523
정육면체,퓨전요리,3.6,268,https://place.map.kakao.com/1705674698,서울 서대문구 연세로5다길 22-8 1층 101호,,070-4179-3819
뱅센느,"제과,베이커리",3.9,26,https://place.map.kakao.com/15726085,서울 서대문구 연희로11길 41,,02-336-3279
강성은명과 연희본점,"제과,베이커리",4.2,3,https://place.map.kakao.com/460365911,"서울 서대문구 연희로25길 29 1층, 지하1층",,02-333-2622
콜드레시피,아이스크림,4.2,52,https://place.map.kakao.com/27238675,서울 서대문구 연희로11라길 2 1층,,02-323-1550
고삼이 신촌점,"해물,생선",4.4,72,https://place.map.kakao.com/17505297,서울 서대문구 연세로7안길 38,,02-324-1403
하하,중화요리,3.4,273,https://place.map.kakao.com/13727108,서울 마포구 동교로 263,,02-337-0211
마더린러베이글,"제과,베이커리",3.7,145,https://place.map.kakao.com/27562577,서울 서대문구 이화여대5길 5 1층,,070-7758-3030
센트그릴,"스테이크,립",4.4,39,https://place.map.kakao.com/845008069,서울 서대문구 연희로 89-3,,
디폴트밸류,카페,4.1,76,https://place.map.kakao.com/550496093,서울 서대문구 성산로 333,,02-2293-3889
연희대공원,테마카페,2.8,46,https://place.map.kakao.com/473697180,서울 서대문구 연희로11가길 42,,
툭툭누들타이,태국음식,3.4,342,https://place.map.kakao.com/19925752,"서울 마포구 성미산로 161-8 지하1층, 1, 2층",,070-4407-5130
향미,중화요리,3.3,82,https://place.map.kakao.com/642479510,서울 마포구 성미산로 193,,02-333-2943
라화쿵부 신촌점,중화요리,2.1,166,https://place.map.kakao.com/357243716,서울 서대문구 연세로11길 8,,02-3144-7807
카페스콘,카페,3.4,480,https://place.map.kakao.com/975758911,서울 마포구 성미산로 172,,02-323-7076
연희동오븐,"제과,베이커리",4.4,97,https://place.map.kakao.com/1126397301,서울 서대문구 연희로11나길 7-5 지하 1층,,
이빠네마그릴,"멕시칸,브라질",4.2,97,https://place.map.kakao.com/27560694,서울 서대문구 연세로4길 6 2층,,02-365-6118
스타벅스 연세종합관점,커피전문점,3.4,4,https://place.map.kakao.com/7961931,서울 서대문구 연세로 50-1,영업시간 매일 07:00 ~ 22:00,1522-3232
대포찜닭,닭요리,4.4,117,https://place.map.kakao.com/1715759706,서울 서대문구 연세로 27-1 대성빌딩 3층,영업시간 매일 11:00 ~ 22:00,02-325-6633
연희단팥죽,죽,4.9,20,https://place.map.kakao.com/977194794,서울 서대문구 연희로11가길 8-5 지하1층,"영업시간 월,화,목,금,토,일 11:00 ~ 20:00",02-6082-2086
포석정,"호프,요리주점",3.8,39,https://place.map.kakao.com/8571672,서울 서대문구 연세로11길 25,매일 17:00 ~ 03:00,02-332-5538
에노테카오토,이탈리안,3.5,38,https://place.map.kakao.com/26966231,서울 서대문구 연희맛로 17-18,영업시간 매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 18:00,02-336-9958
역전할머니맥주 서울신촌점,"호프,요리주점",2.6,72,https://place.map.kakao.com/1078291399,서울 서대문구 연세로7길 25,,02-334-4569
진보,중화요리,2.7,13,https://place.map.kakao.com/16327888,서울 서대문구 연희맛로 9,영업시간 매일 11:30 ~ 21:30,02-338-2897
연희동양꼬치,양꼬치,4.4,12,https://place.map.kakao.com/551515973,서울 서대문구 연희로 81-5 1층,,02-336-9762
라플로레종,디저트카페,3.4,112,https://place.map.kakao.com/1948873687,서울 서대문구 연세로12길 37-3 2층,영업시간 매일 12:00 ~ 21:00,010-3916-2409
유자유김치떡볶이 신촌점,떡볶이,4.1,169,https://place.map.kakao.com/104532017,서울 서대문구 연세로11길 22,매일 12:00 ~ 03:00,02-332-9301
바네스치킨&버거,치킨,5.0,6,https://place.map.kakao.com/20174523,서울 서대문구 증가로 14 1층,"영업시간 월,화,수,목,토,일 13:00 ~ 24:00",02-336-9296
연남제비,"육류,고기",4.0,236,https://place.map.kakao.com/2045155753,서울 마포구 성미산로 186,영업시간 매일 16:00 ~ 24:00,02-6080-9808
카페연희동,카페,4.1,62,https://place.map.kakao.com/1760477219,서울 서대문구 연희맛로 38 1층,영업시간 매일 10:00 ~ 22:00,070-4007-9992
로얄싸롱,일식,4.0,80,https://place.map.kakao.com/1720411481,서울 서대문구 연희로11가길 43,"영업시간 월,화,목,금,토,일 08:30 ~ 20:30",02-6956-2112
카페클로이인패리스,디저트카페,4.7,176,https://place.map.kakao.com/745327768,서울 마포구 성미산로 190-3 1층,영업시간 화~일 11:00 ~ 22:00,
고래식당 연희점,"해물,생선",4.6,6,https://place.map.kakao.com/484180175,서울 서대문구 연희맛로 32 1층 102호,,02-336-6098
컬러드빈,카페,4.6,2,https://place.map.kakao.com/1814613508,서울 서대문구 연희로11가길 8-8,,
선수사,일식집,3.8,2,https://place.map.kakao.com/16376949,서울 서대문구 연희로 177,,02-3141-6200
연희옥 연희본점,국밥,2.7,4,https://place.map.kakao.com/767212355,서울 서대문구 연희로 81-26 1층,,02-338-7456
멕시칸식당베르데,"멕시칸,브라질",4.3,316,https://place.map.kakao.com/1146767160,서울 마포구 동교로 262-6 1층,,070-8726-7564
타코벨 신촌점,"멕시칸,브라질",3.1,27,https://place.map.kakao.com/200124855,서울 서대문구 연세로 26-1,,
쥬쥬펫,애견카페,3.4,4,https://place.map.kakao.com/1981767063,서울 서대문구 증가로 13-9,,0507-1314-0028
왕왕,중화요리,4.2,15,https://place.map.kakao.com/587938473,서울 서대문구 연희맛로 27 2층,,02-333-5188
자정,"호프,요리주점",4.7,27,https://place.map.kakao.com/1433894754,서울 서대문구 증가로 24 2층,,
올레무스,카페,4.4,81,https://place.map.kakao.com/961299046,서울 서대문구 연희로5길 58 1층,,
거북이집,한정식,1.9,12,https://place.map.kakao.com/8173319,서울 서대문구 연희맛로 12-1,,02-322-8018
부추곱창,"곱창,막창",4.3,62,https://place.map.kakao.com/1487480541,서울 서대문구 연세로5나길 30-16 1층,,02-336-8334
텐동미세기,일식,3.2,54,https://place.map.kakao.com/984865201,서울 서대문구 연세로13길 7 한성빌딩 1층,,02-332-2146
그레인,카페,4.3,129,https://place.map.kakao.com/1450314310,서울 마포구 동교로46길 23,,
방탈출 룸익스케이프 화이트점,테마카페,4.3,45,https://place.map.kakao.com/1542251042,서울 서대문구 명물길 66 2층,,02-393-5689
와플잇업 이대2호점,디저트카페,4.2,42,https://place.map.kakao.com/17153633,서울 서대문구 이화여대3길 42-19,,070-4410-2829
제주도그릴,"육류,고기",4.8,2,https://place.map.kakao.com/27250573,서울 서대문구 연희로 89,,02-324-3724
히메지 2호점,일식,3.1,25,https://place.map.kakao.com/27469330,서울 서대문구 연희로11길 41,,
카페티아라,양식,4.8,21,https://place.map.kakao.com/780883461,서울 서대문구 성산로 553 동문빌딩 2층,,02-313-4268
유닭스토리 신촌점,닭요리,3.7,117,https://place.map.kakao.com/19243601,서울 서대문구 연세로4길 7 1층,,02-6012-9563
오늘그대와,양식,3.5,403,https://place.map.kakao.com/644643256,서울 마포구 동교로 262-13 1층,,
연어초밥,"초밥,롤",4.8,72,https://place.map.kakao.com/1249793784,서울 서대문구 연세로2길 94 1층 3호,,02-313-2611
아키,일식집,3.8,17,https://place.map.kakao.com/15538951,서울 서대문구 성산로 531,,02-313-1363
뉴타운,"호프,요리주점",4.2,42,https://place.map.kakao.com/1702788673,서울 서대문구 연세로12길 27 1층,,
커피빈 연대동문회관점,커피전문점,4.0,20,https://place.map.kakao.com/1019252103,서울 서대문구 성산로 515 B동 1~2층,,02-362-8301
연희동태찜,"해물,생선",4.1,5,https://place.map.kakao.com/15539528,서울 서대문구 연희맛로 25,,02-332-9282
밀스,양식,3.1,39,https://place.map.kakao.com/24788105,서울 서대문구 연희로11가길 3,,02-6203-4119
고냉지,"찌개,전골",3.9,93,https://place.map.kakao.com/15863783,서울 서대문구 연세로2마길 30,,02-313-0845
사모님돈가스,"돈까스,우동",4.8,18,https://place.map.kakao.com/1926208251,서울 서대문구 연희로11가길 39 2층,,02-332-2204
쁠라뒤쥬르,양식,4.7,3,https://place.map.kakao.com/26881314,서울 서대문구 증가로 26-1 1층,,02-383-8320
맥도날드 연세대점,패스트푸드,2.8,17,https://place.map.kakao.com/18606733,서울 서대문구 연세로 33,,070-7017-6475
로프트,양식,3.7,5,https://place.map.kakao.com/12037696,서울 서대문구 연대동문길 18 공간9빌딩 6층,,02-393-3181
하꾸야 신촌본점,일식,3.1,14,https://place.map.kakao.com/2020234514,서울 서대문구 연세로9길 16,,02-325-2900
마녀주방 신촌점,양식,4.4,131,https://place.map.kakao.com/160076132,서울 서대문구 명물길 21 지하1층,,
베어스덴,디저트카페,3.8,63,https://place.map.kakao.com/838351158,"서울 서대문구 연희로4길 10 1,2층",,02-6449-0204
슬로우캘리,양식,4.0,320,https://place.map.kakao.com/1900893477,서울 마포구 동교로38길 35 2층,,
규자카야모토,일본식주점,3.3,164,https://place.map.kakao.com/26643436,서울 마포구 동교로 276 2층,,
배바위양곱창,"곱창,막창",4.5,25,https://place.map.kakao.com/1148897573,서울 서대문구 연세로7안길 42 유림빌딩 1층,,02-337-9993
컨시어지커피,카페,4.9,13,https://place.map.kakao.com/578210156,서울 서대문구 증가로 1 1층,,02-332-5335
평안루,중화요리,3.6,3,https://place.map.kakao.com/22379074,서울 서대문구 연희로 151 2층,,02-336-8586
뉴욕비앤씨 신촌점,양식,3.5,40,https://place.map.kakao.com/24451919,서울 서대문구 연세로12길 39,,070-7556-9863
야키토리묵,일본식주점,4.3,97,https://place.map.kakao.com/677911355,서울 마포구 성미산로 165-1 1층,,070-8835-3433
북문아구찜,아구,4.7,3,https://place.map.kakao.com/14567307,서울 서대문구 연희로26길 32,,02-3143-5512
함평면옥,"육류,고기",3.0,2,https://place.map.kakao.com/8596427,서울 서대문구 성산로 527 하늬솔빌딩 A동 2층 2호,,
김광석신촌칼국수 이대직영점,국수,3.3,68,https://place.map.kakao.com/984465319,서울 서대문구 명물길 70 1층,,02-312-0999
페퍼민트패티,햄버거,4.4,66,https://place.map.kakao.com/1709441718,서울 서대문구 연희로11가길 53 지하 1층 1호,,02-324-9333
독일빵집,"제과,베이커리",4.2,6,https://place.map.kakao.com/16989015,서울 서대문구 연희로11길 22,,
오마,이탈리안,4.3,232,https://place.map.kakao.com/1528750244,서울 마포구 동교로 262-6 2층,,070-7786-1221
김판석초밥,"초밥,롤",3.8,79,https://place.map.kakao.com/397566370,서울 서대문구 연세로9길 37 102호,,02-333-2416
압구정샤브샤브 신촌점,샤브샤브,4.3,4,https://place.map.kakao.com/9267299,서울 서대문구 연대동문길 26 4층,,02-393-2205
더니커피,카페,4.0,32,https://place.map.kakao.com/1440666211,서울 서대문구 연희로11길 41,,
소디스커피,커피전문점,4.6,62,https://place.map.kakao.com/945051806,서울 서대문구 연희로 83,,02-336-9976
위샐러듀 이대점,양식,4.8,27,https://place.map.kakao.com/2052782184,서울 서대문구 이화여대길 52-31 1층,,02-363-0113
편의방,중화요리,3.7,50,https://place.map.kakao.com/21556724,서울 서대문구 연희로 36,,02-363-5887
연희별밥,한식,3.6,15,https://place.map.kakao.com/1649616459,서울 서대문구 연희로15길 31,,02-336-0866
망넛이네,"제과,베이커리",5.0,28,https://place.map.kakao.com/1737184200,서울 서대문구 동교로 296 1~3층,,1566-7231
수돈재감자탕 연희점,감자탕,4.3,4,https://place.map.kakao.com/1119923109,서울 서대문구 연희로 116,,02-6015-7095
한우명가,"육류,고기",3.8,45,https://place.map.kakao.com/12691531,서울 서대문구 연희로 46-1,,02-3143-6832
주반여름,퓨전요리,4.4,15,https://place.map.kakao.com/2049176695,서울 서대문구 연희맛로 17-13,,
명륜진사갈비 서울신촌점,갈비,2.0,39,https://place.map.kakao.com/33280372,서울 서대문구 명물길 63,,02-313-0522
연대포,"호프,요리주점",3.4,41,https://place.map.kakao.com/15516966,서울 서대문구 연세로7길 26,,02-3141-3131
미미에토,카페,5.0,52,https://place.map.kakao.com/1714083458,서울 서대문구 연희로 153-4,,
술익는마을,"호프,요리주점",3.2,51,https://place.map.kakao.com/9851414,서울 서대문구 연세로7길 22,,02-338-1190
청년국수,국수,4.0,21,https://place.map.kakao.com/27354956,서울 서대문구 연세로12길 23,,02-313-1125
카페 129-11,카페,3.8,14,https://place.map.kakao.com/15589117,서울 서대문구 연희로11가길 20,,02-3144-0437
카페공명,"제과,베이커리",4.0,229,https://place.map.kakao.com/1797970569,서울 마포구 연희로 11 한국특허정보원빌딩 1층,,070-8869-6304
아워온즈,커피전문점,4.3,11,https://place.map.kakao.com/1024843324,"서울 서대문구 연희맛로 45 지하1층, 1,2층",,02-333-3322
오랑지,카페,4.7,234,https://place.map.kakao.com/1007372949,서울 마포구 동교로38길 13 2층,,
엄마식탁,한식,4.1,13,https://place.map.kakao.com/803064022,서울 서대문구 연희맛로 17-21,,02-6401-1721
코다차야 신촌점,실내포장마차,3.8,62,https://place.map.kakao.com/773237827,서울 서대문구 명물길 32 준성빌딩 지하1층,,02-392-1007
알레스구떼,"제과,베이커리",4.7,8,https://place.map.kakao.com/528652545,서울 서대문구 연희로26길 4,,02-6402-1298
메가커피 연희점,커피전문점,1.4,3,https://place.map.kakao.com/639745046,"서울 서대문구 연희로 98 1, 2 층",,02-332-6771
다엔조,이탈리안,4.1,284,https://place.map.kakao.com/1178354796,서울 마포구 연희로1길 59-2 1층,,02-336-0281
