name,category,rating,review,link,addr,hour,tel
띵똥와플 본점,간식,4.4,86,https://place.map.kakao.com/19157157,서울 성동구 마조로1길 32,,
매란방 왕십리본점,중화요리,2.8,81,https://place.map.kakao.com/69842167,서울 성동구 왕십리광장로 17 왕십리민자역사 2층 역무1호,,02-2200-1550
군자대한곱창 한양대점,"곱창,막창",3.4,45,https://place.map.kakao.com/146201851,서울 성동구 마조로7길 9 1층,,02-2282-7890
스시이치바,"초밥,롤",4.5,155,https://place.map.kakao.com/1412303854,서울 성동구 왕십리로14길 8,,02-6338-2318
뺑드미제빵소 한양대점,"제과,베이커리",4.2,46,https://place.map.kakao.com/24622132,서울 성동구 마조로9길 6-3,,
일락 한양대점,일본식라면,3.5,12,https://place.map.kakao.com/21135103,서울 성동구 마조로3가길 30,,070-7584-6227
본노엘,"제과,베이커리",2.8,31,https://place.map.kakao.com/27245239,서울 성동구 상원길 64,,070-7804-1225
조명창고,실내포장마차,3.6,52,https://place.map.kakao.com/671896216,서울 성동구 마조로 22-3 2층,,02-2299-5606
순곱이네 한양대점,"곱창,막창",4.5,89,https://place.map.kakao.com/360555278,서울 성동구 마조로1길 40-1,,0507-1322-1817
유유커피,카페,3.6,94,https://place.map.kakao.com/1741643929,서울 성동구 마조로11길 7 1층,,
버거쑈,햄버거,4.0,31,https://place.map.kakao.com/26951217,서울 성동구 마조로 35 서전빌딩 1층,,02-2297-7592
한양대황소곱창,"곱창,막창",2.1,25,https://place.map.kakao.com/12502209,서울 성동구 마조로5길 3,,02-2294-2066
장고네라라옥 한양대점,"호프,요리주점",3.7,54,https://place.map.kakao.com/537978351,서울 성동구 마조로7길 6 지하1층,,
낙원스낵,"호프,요리주점",2.9,45,https://place.map.kakao.com/1879387617,서울 성동구 마조로5길 14 1층,,02-2297-1540
스시로지,"초밥,롤",2.8,29,https://place.map.kakao.com/38826126,서울 성동구 마조로 15-14 1층,,02-2299-7272
땅코참숯구이 본점,"육류,고기",4.2,273,https://place.map.kakao.com/487116221,서울 성동구 행당로17길 26 1층,,02-2281-6908
원조사철냉면,냉면,4.0,30,https://place.map.kakao.com/12513680,서울 성동구 마조로 17,,02-2293-0959
마장갈비 한양대점,갈비,2.4,35,https://place.map.kakao.com/7865887,서울 성동구 마조로3가길 11,,02-2299-6226
꼬꼬아찌숯불치킨 왕십리한양대점,치킨,1.9,32,https://place.map.kakao.com/1229275513,서울 성동구 마조로1가길 7 사임당빌딩 1층,,02-2293-8567
정통집 왕십리한양대점,"육류,고기",3.4,47,https://place.map.kakao.com/1160606492,서울 성동구 마조로1가길 11 1층,,02-2291-9460
백야드빌더 성수점,카페,4.6,12,https://place.map.kakao.com/727407241,서울 성동구 광나루로 152,,02-462-7686
대성갈비,갈비,3.1,216,https://place.map.kakao.com/12055448,서울 성동구 서울숲4길 27,,02-464-3012
맵당 한양대점,갈비,3.0,81,https://place.map.kakao.com/27191573,서울 성동구 마조로5길 4 2층,,02-2292-7292
스시존,"초밥,롤",4.2,33,https://place.map.kakao.com/337137078,서울 성동구 마조로7길 4,,070-4045-5253
본앤브레드 신관레스토랑,한식,2.9,47,https://place.map.kakao.com/1720612210,서울 성동구 마장로42길 1,,02-2294-5005
호호식당 성수동점,일식,2.8,230,https://place.map.kakao.com/1054118175,서울 성동구 서울숲4길 25,,02-498-2384
제스티살룬,햄버거,4.1,790,https://place.map.kakao.com/1965582130,서울 성동구 서울숲2길 19 2층,,02-2205-2622
장모족발 서울한양대점,"족발,보쌈",4.7,13,https://place.map.kakao.com/27496691,서울 성동구 마조로 15-10 1층,,02-2294-0327
동방양꼬치,양꼬치,4.1,31,https://place.map.kakao.com/16328510,서울 성동구 마조로 33 1층,,02-2295-1267
다시올치킨,치킨,4.2,16,https://place.map.kakao.com/15553391,서울 성동구 사근동8길 8,,02-2293-8979
폽스,이탈리안,4.7,65,https://place.map.kakao.com/1704120687,서울 성동구 마조로7길 9-1 지하1층,,02-6401-2232
업사이드 뚝섬점,카페,4.7,85,https://place.map.kakao.com/1904529538,서울 성동구 왕십리로14길 19-1 1층,,070-8802-7579
온량,이탈리안,3.8,441,https://place.map.kakao.com/1493852185,서울 성동구 서울숲4길 26-10 1층,,02-6403-3643
흥신소,카페,3.5,34,https://place.map.kakao.com/66198342,서울 성동구 왕십리로 231 2~4층,,
도담치킨 한양대점,치킨,4.0,60,https://place.map.kakao.com/1609269590,서울 성동구 마조로1가길 14,,02-2295-9253
도스마스 서울한양대점,"멕시칸,브라질",3.3,6,https://place.map.kakao.com/23524750,서울 성동구 마조로1길 2,,02-2294-1818
윤경,"돈까스,우동",2.8,365,https://place.map.kakao.com/2029505097,서울 성동구 아차산로 3 1층,,02-466-3324
모음,양식,4.9,17,https://place.map.kakao.com/280541854,서울 성동구 살곶이8길 22 1층,,010-4759-1054
설빙 한양대점,디저트카페,2.2,16,https://place.map.kakao.com/26644887,서울 성동구 마조로 9 2층,,02-2282-0053
여우주막,"호프,요리주점",3.0,21,https://place.map.kakao.com/1999066670,서울 성동구 마조로 15-8,,02-2282-6960
푸른햇살,분식,4.6,20,https://place.map.kakao.com/680883364,서울 성동구 마조로 21 1층,,02-2298-3394
스마일,분식,4.7,30,https://place.map.kakao.com/16530821,서울 성동구 마조로 39,,02-2291-3279
무한통삼 한양대점,삼겹살,2.5,72,https://place.map.kakao.com/1343760800,서울 성동구 마조로9길 8,,070-8987-0701
메종드혁이네,"호프,요리주점",4.2,37,https://place.map.kakao.com/189923614,서울 성동구 마조로3나길 27,,
회뜨는 총각 왕십리본점,회,1.9,27,https://place.map.kakao.com/27220239,서울 성동구 마조로5길 4-12 지하 1층,,
차 성수점,카페,2.6,194,https://place.map.kakao.com/423014678,서울 성동구 서울숲6길 2 1층,,02-538-1014
더진국 한양대점,국밥,3.9,9,https://place.map.kakao.com/25678383,서울 성동구 마조로 7,,02-2299-9882
해성마라탕,중식,4.3,80,https://place.map.kakao.com/1564815893,서울 성동구 마조로3가길 10 지하1층,,02-2282-3055
진작다이닝,일식집,3.6,224,https://place.map.kakao.com/1574148228,서울 성동구 왕십리로14나길 10 1층,,02-464-4484
샐피,피자,4.1,23,https://place.map.kakao.com/1878977488,서울 성동구 마조로5길 3 지하 1층,,02-2292-9902
베네토피자앤펍,피자,4.9,24,https://place.map.kakao.com/959085068,서울 성동구 마조로3길 7-1,,02-3395-8858
카페성수,"제과,베이커리",3.1,110,https://place.map.kakao.com/26643662,서울 성동구 서울숲4길 13 지하1층,,02-465-1077
김부삼 한양대점,"육류,고기",2.8,27,https://place.map.kakao.com/1203610557,서울 성동구 마조로3가길 18,,02-2281-9992
써브웨이 한양대점,샌드위치,2.9,15,https://place.map.kakao.com/13081852,서울 성동구 마조로 11 1층,,02-2299-3555
메쉬커피,커피전문점,3.6,100,https://place.map.kakao.com/1941275560,서울 성동구 서울숲길 43,,02-464-7078
춘향미엔,중화요리,4.0,276,https://place.map.kakao.com/1658512250,서울 성동구 왕십리로21길 26,,02-2281-9031
카모메 한양대점,일식,3.1,73,https://place.map.kakao.com/12617912,서울 성동구 마조로 17 1층 4호,,02-6397-3454
롤링파스타 한양대점,이탈리안,4.6,17,https://place.map.kakao.com/1778283955,서울 성동구 마조로5길 8 2층,,02-2293-0123
갓잇 성수점,"멕시칸,브라질",3.9,178,https://place.map.kakao.com/1238162376,서울 성동구 왕십리로10길 10,,02-6032-0888
목포산꽃게아구찜탕,"게,대게",3.4,89,https://place.map.kakao.com/10330031,서울 성동구 마장로 325,,02-2292-1270
10페이지 한양대1호점,카페,2.6,5,https://place.map.kakao.com/20024870,서울 성동구 마조로1가길 6,,
유가츠,"돈까스,우동",4.1,122,https://place.map.kakao.com/1122075972,서울 성동구 서울숲4길 12-7 1층,,02-499-4273
나인헤르츠,카페,2.8,28,https://place.map.kakao.com/26351001,서울 성동구 왕십리로 285,,
스타벅스 엔터식스,커피전문점,4.0,23,https://place.map.kakao.com/7962122,서울 성동구 왕십리광장로 17 왕십리역사 엔터식스몰 지하1층,,1522-3232
엽기꼼닭발,닭요리,4.1,249,https://place.map.kakao.com/20089805,서울 성동구 왕십리로22길 3,,02-2299-3838
일미락 성수점,"육류,고기",2.7,99,https://place.map.kakao.com/1555748996,서울 성동구 상원6나길 22-20,,02-499-9293
강남면옥,갈비,3.0,72,https://place.map.kakao.com/20304491,서울 성동구 성수일로 77,,02-6968-0800
훼미리손칼국수보쌈,"족발,보쌈",3.4,60,https://place.map.kakao.com/20746195,서울 성동구 왕십리로 134,,02-463-5036
육회공작소 한양대점,"육류,고기",3.0,35,https://place.map.kakao.com/26935711,서울 성동구 마조로7길 5,,02-2281-6023
이돈집,"찌개,전골",4.7,23,https://place.map.kakao.com/540518236,서울 성동구 마조로3길 7 1층,,
길이식당 한양대점,중식,4.0,22,https://place.map.kakao.com/1872281370,서울 성동구 사근동길 21-1 1층,,02-2281-8822
왕십리조개창고,조개,3.1,338,https://place.map.kakao.com/12265333,서울 성동구 왕십리로 331 지하1층,,010-4596-0449
서울앵무새,테마카페,3.4,354,https://place.map.kakao.com/935863440,서울 성동구 서울숲9길 3 지하 1~2층,,070-8846-2025
슈퍼말차 성수,카페,3.9,170,https://place.map.kakao.com/2077832392,서울 성동구 서울숲6길 19,,02-6953-3882
두끼떡볶이 한양대점,떡볶이,3.0,18,https://place.map.kakao.com/27299719,서울 성동구 마조로 30 미진빌딩 3층,,02-2291-2771
타로카페드뷔시산장,카페,5.0,11,https://place.map.kakao.com/15355388,서울 성동구 마조로1길 2,,02-2296-5658
올레제주뒷고기,"육류,고기",3.3,25,https://place.map.kakao.com/21134881,서울 성동구 마조로 17,,02-6404-2505
삼일정,일식,3.4,3,https://place.map.kakao.com/739178420,서울 성동구 마조로 20 1층,,02-2282-3331
동래파전,"호프,요리주점",0.0,16,https://place.map.kakao.com/1171129006,서울 성동구 마조로3가길 30,,02-2294-0077
투썸플레이스 왕십리역점,커피전문점,2.0,12,https://place.map.kakao.com/508456478,서울 성동구 왕십리광장로 17 5층 SP-01호,,02-2200-1088
탕화쿵푸 사근동점,중식,4.1,12,https://place.map.kakao.com/397832277,서울 성동구 사근동길 49,,010-8191-2722
가마깨비 한양대직영점,해장국,4.3,13,https://place.map.kakao.com/1324453386,서울 성동구 마조로 17 B동 1층 10호,,02-2281-2337
하노이102,베트남음식,4.1,179,https://place.map.kakao.com/422267506,"서울 성동구 서울숲6길 18 1,2층",,
밀도 성수본점,"제과,베이커리",3.6,228,https://place.map.kakao.com/27300932,서울 성동구 왕십리로 96 1층,,02-497-5050
할머니의레시피,한식,3.2,297,https://place.map.kakao.com/27373628,서울 성동구 서울숲2길 44-12,,02-467-5101
한양대양꼬치,양꼬치,3.3,18,https://place.map.kakao.com/12760203,서울 성동구 마조로1가길 20,,02-2294-2645
델오르노,피자,4.5,5,https://place.map.kakao.com/26631262,서울 성동구 마조로9길 6-3 1층,,02-2292-2782
크림라벨,카페,4.3,135,https://place.map.kakao.com/1939899105,서울 성동구 상원10길 7-1,,0507-1316-1832
서울숲 누룽지통닭구이,치킨,3.7,216,https://place.map.kakao.com/27417406,서울 성동구 왕십리로5길 10,,02-462-9920
한양대신닭발,닭요리,4.7,24,https://place.map.kakao.com/16933951,서울 성동구 마조로 34,,070-8111-2588
소인수서울,"곱창,막창",4.2,93,https://place.map.kakao.com/2107050490,서울 성동구 왕십리로 136 1층,,02-464-2177
평이담백뼈칼국수 성수점,국수,2.4,93,https://place.map.kakao.com/2060228672,서울 성동구 상원10길 10 1층,,070-8870-6879
왕십리맛나곱창,"곱창,막창",2.7,168,https://place.map.kakao.com/11975911,서울 성동구 고산자로 281-1,,02-2282-3349
짚신매운갈비찜 한양대점,갈비,3.1,20,https://place.map.kakao.com/14606389,서울 성동구 마조로7길 9-1,,02-2281-3228
로우커피스탠드,커피전문점,4.5,156,https://place.map.kakao.com/940053669,서울 성동구 왕십리로4길 28-2 1층,,
사계진미 왕십리점,닭요리,4.1,37,https://place.map.kakao.com/1059380190,서울 성동구 왕십리로 311-1 2층,,02-2291-7744
투고샐러드 한양대점,양식,2.4,16,https://place.map.kakao.com/328693664,서울 성동구 사근동길 6 한양제일빌딩 1층,,02-2282-3344
뜨아아아커피집,카페,3.9,148,https://place.map.kakao.com/1219627086,서울 성동구 고산자로12길 1-1,영업시간 매일 10:00 ~ 22:00,
우리소고기무한리필 본점,"육류,고기",3.6,9,https://place.map.kakao.com/27338280,서울 성동구 마장로39가길 32,영업시간 매일 12:00 ~ 23:00,02-2296-8000
플디 성수점,카페,2.7,108,https://place.map.kakao.com/1431120740,서울 성동구 상원길 44 2층,영업시간 매일 12:00 ~ 20:00,
쭈꾸미도사 한양대점,"해물,생선",4.5,45,https://place.map.kakao.com/1286566018,서울 성동구 마조로1길 40,영업시간 매일 12:00 ~ 24:00,
할리스 한양대시티빌점,커피전문점,3.1,3,https://place.map.kakao.com/27099510,서울 성동구 마조로1가길 9,영업시간 매일 10:00 ~ 23:30,02-2299-9934
빵의정석,"제과,베이커리",3.9,146,https://place.map.kakao.com/27572179,서울 성동구 서울숲2길 45 1층,영업시간 수~일 12:00 ~ 19:00,02-466-9609
윙보드게임카페,보드카페,5.0,20,https://place.map.kakao.com/1601727740,서울 성동구 마조로 7 3층,,02-2299-2277
전부치는도사,"호프,요리주점",5.0,6,https://place.map.kakao.com/981907317,서울 성동구 마조로3길 8 1층,매일 17:00 ~ 02:00,02-2299-3535
카페오롯,카페,3.9,129,https://place.map.kakao.com/732470230,서울 성동구 상원6나길 7 1층,영업시간 월~금 10:00 ~ 20:00,02-2292-2223
샐러디 한양대점,샐러드,2.6,45,https://place.map.kakao.com/1899428784,서울 성동구 마조로 24 1층,영업시간 목 08:00 ~ 21:00,02-2298-0128
리얼파스타 왕십리역점,양식,4.5,45,https://place.map.kakao.com/756423853,서울 성동구 마조로7길 14 2층,영업시간 매일 11:00 ~ 22:00,
타이인플레이트 사근본점,태국음식,3.5,9,https://place.map.kakao.com/455867998,서울 성동구 사근동8길 3,영업시간 매일 11:00 ~ 21:00,02-2298-0984
금룡,중화요리,2.0,16,https://place.map.kakao.com/8803516,서울 성동구 마조로 21,매일 00:00 ~ 24:00,02-2293-7373
언더커버,양식,3.6,52,https://place.map.kakao.com/1416789967,서울 성동구 마조로7길 16,영업시간 매일 11:30 ~ 24:00 · 브레이크타임 월~금 15:00 ~ 17:00,
오브코하우스,카페,4.7,146,https://place.map.kakao.com/1364269549,서울 성동구 서울숲6길 17 2층 2호,"영업시간 수,목,일 12:00 ~ 18:00",02-468-8486
프롬하츠커피 성동구청점,카페,3.7,20,https://place.map.kakao.com/368428431,서울 성동구 고산자로 253,영업시간 매일 08:00 ~ 23:00,
오리지널시카고피자 한양대점,피자,2.0,11,https://place.map.kakao.com/2145913175,서울 성동구 왕십리로 241 지하2층,영업시간 매일 10:00 ~ 22:00,02-6454-6170
엘더버거,햄버거,3.8,90,https://place.map.kakao.com/2100429143,서울 성동구 성수동1가 668-124 1층,영업시간 매일 11:30 ~ 20:30 · 브레이크타임2 월~금 15:30 ~ 17:00,02-462-5612
옵션,이탈리안,3.4,5,https://place.map.kakao.com/27091807,서울 성동구 마조로 16 2층,영업시간 매일 10:00 ~ 22:00,02-2296-3632
겐지스 한양대점,인도음식,4.3,27,https://place.map.kakao.com/1628802402,서울 성동구 사근동길 6 한양제일빌딩 3층,영업시간 매일 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-2293-9998
라화쿵부 한양대점,중식,1.4,16,https://place.map.kakao.com/143003664,서울 성동구 마조로 21 1층,매일 10:00 ~ 02:00,02-2281-3803
곱창이야기 한양대점,"곱창,막창",3.8,29,https://place.map.kakao.com/21134775,서울 성동구 마조로5길 3-3,매일 16:00 ~ 03:00,02-2299-8998
갈비명가이상 답십리점,갈비,1.9,35,https://place.map.kakao.com/26874696,서울 동대문구 천호대로 327,영업시간 매일 11:00 ~ 23:00,02-2243-8200
철남,철판요리,4.7,26,https://place.map.kakao.com/1643756014,서울 성동구 마조로3길 4 1층,,02-2295-4837
몽련,"육류,고기",2.8,154,https://place.map.kakao.com/457901482,서울 성동구 왕십리로10길 3,영업시간 매일 11:00 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:00,02-6953-8525
가조쿠식당,일식,2.8,3,https://place.map.kakao.com/27314542,서울 성동구 왕십리로 213-1,,02-2291-2177
경양카츠X경양선술 한양대점,"돈까스,우동",3.7,23,https://place.map.kakao.com/1565926461,서울 성동구 왕십리로 241 파크에비뉴 엔터식스 한양대점 지하1층,월~금 11:30 ~ 00:30 · 브레이크타임 매일 15:00 ~ 17:00,02-6454-6123
브롱스 한양대점,"호프,요리주점",2.4,19,https://place.map.kakao.com/1047639678,서울 성동구 마조로5길 9 지하 1층,매일 17:00 ~ 02:00,02-2282-5389
카페소재,카페,4.8,4,https://place.map.kakao.com/320019021,서울 성동구 마조로3길 8 3층,영업시간 월~금 11:00 ~ 23:00,02-6104-9297
센터커피 서울숲점,커피전문점,3.6,69,https://place.map.kakao.com/286483883,서울 성동구 서울숲2길 28-11 1층,영업시간 화~일 11:00 ~ 20:00,070-8868-2008
제이스플레이트,이탈리안,4.2,9,https://place.map.kakao.com/13491260,서울 성동구 왕십리로 219-1 1층,,02-2299-6585
최영희언양불고기,"불고기,두루치기",3.0,102,https://place.map.kakao.com/18521353,서울 성동구 무학봉28길 21,,02-2294-6077
화적당 한양대점,"육류,고기",2.6,36,https://place.map.kakao.com/22759946,서울 성동구 마조로7길 8,,02-2294-7624
서울왕족발보쌈,"족발,보쌈",4.3,12,https://place.map.kakao.com/7937589,서울 성동구 마조로3가길 27,,02-2297-4008
지지고 한양대점,도시락,1.5,5,https://place.map.kakao.com/26579255,서울 성동구 왕십리로 236,,02-2292-9990
동대문엽기떡볶이 한양대점,떡볶이,2.3,10,https://place.map.kakao.com/18876033,서울 성동구 마조로3길 6 1층,,02-6053-8592
본참치,참치회,3.0,10,https://place.map.kakao.com/364541037,서울 성동구 마조로3나길 28 1층,,
한신포차 한양대점,실내포장마차,2.6,25,https://place.map.kakao.com/27055180,"서울 성동구 마조로5길 12-1 1층, 지하1층",,02-2294-6004
라리에또 한양대점,이탈리안,3.4,15,https://place.map.kakao.com/10372685,서울 성동구 사근동길 12 1층,,02-2281-9241
일미리금계찜닭 한양대점,닭요리,3.3,21,https://place.map.kakao.com/1308810341,서울 성동구 마조로 35 1층,,02-2281-3166
심파시,양식,4.7,9,https://place.map.kakao.com/309051885,서울 성동구 마조로9길 3 1층,,02-2296-4471
BHC치킨 한양대마장점,치킨,3.3,4,https://place.map.kakao.com/27332915,서울 성동구 사근동길 18 1층,,02-2292-5588
띠앋,커피전문점,4.8,13,https://place.map.kakao.com/1659384473,서울 성동구 마조로 17 1층 2호,,010-8429-9308
메가커피 왕십리점,커피전문점,2.4,7,https://place.map.kakao.com/269937312,서울 성동구 마조로1길 42 1층,,
KFC 왕십리역사점,패스트푸드,2.4,12,https://place.map.kakao.com/16059567,서울 성동구 왕십리광장로 17 왕십리민자역사 1층 C-02호,,02-2200-1511
뉴욕야시장 한양대점,"호프,요리주점",2.8,8,https://place.map.kakao.com/1825416264,서울 성동구 마조로3가길 15 2층,,02-2296-5386
춘천집닭갈비 한양대점,닭요리,3.2,14,https://place.map.kakao.com/16080157,서울 성동구 마조로7길 7-1,,
푸줏간생고기점,"육류,고기",3.8,91,https://place.map.kakao.com/11820650,서울 성동구 행당로17길 24,,02-749-7361
동해루,중화요리,2.4,5,https://place.map.kakao.com/15903201,서울 성동구 고산자로8길 26,,02-2292-5342
제제,중화요리,3.2,100,https://place.map.kakao.com/1158002348,서울 성동구 서울숲길 46-1,,070-8833-6999
카페우유니,커피전문점,4.3,6,https://place.map.kakao.com/13929083,서울 성동구 사근동길 59 효성빌딩 1층,,070-4256-8376
성일순대국,국밥,3.5,13,https://place.map.kakao.com/13137987,서울 성동구 마조로 29,,
일품백송칼국수&설렁탕,국수,3.6,43,https://place.map.kakao.com/12435138,서울 성동구 고산자로12길 1-1,,02-466-2090
조씨네고기국수,국수,3.4,9,https://place.map.kakao.com/1295754192,서울 성동구 마조로3길 9,,
오거트,카페,3.8,98,https://place.map.kakao.com/1793637877,서울 성동구 상원6나길 10 101호,,02-6956-7753
매드포갈릭 왕십리역사점,패밀리레스토랑,2.8,73,https://place.map.kakao.com/27327838,서울 성동구 왕십리광장로 17 왕십리민자역사 4층,,02-2200-1645
배스킨라빈스 한양대점,아이스크림,3.8,7,https://place.map.kakao.com/7889483,서울 성동구 마조로 25 제일빌딩 1층,,02-2296-3131
종로빈대떡,"호프,요리주점",2.8,14,https://place.map.kakao.com/14510968,서울 성동구 마조로 17,,02-2296-8700
내가찜한닭 한양대점,닭요리,4.0,21,https://place.map.kakao.com/26918058,서울 성동구 마조로7길 5,,
빅토리아베이커리,"제과,베이커리",2.4,354,https://place.map.kakao.com/544601445,서울 성동구 서울숲2길 18-7 1층,,02-6012-9878
투썸플레이스 한양대학생복지관점,커피전문점,3.2,1,https://place.map.kakao.com/1533084372,서울 성동구 왕십리로 222 한양대학교 학생복지관 1층,,02-2292-8880
고기를품다 왕십리직영점,"육류,고기",4.6,121,https://place.map.kakao.com/1637556953,서울 성동구 왕십리로 291-2,,02-2291-9295
봉다방,커피전문점,4.1,68,https://place.map.kakao.com/13498947,서울 성동구 왕십리로21길 13-1 지하1~2층,,02-2299-8057
심가네한우고집 마장본점,"육류,고기",4.0,7,https://place.map.kakao.com/12990847,서울 성동구 마조로19길 7,,02-2281-1214
달포차,실내포장마차,1.7,2,https://place.map.kakao.com/20805964,서울 성동구 마조로 27,,02-2281-4955
쿠우쿠우 왕십리점(휴업중),해산물뷔페,4.0,64,https://place.map.kakao.com/931060242,서울 성동구 고산자로6길 40 레몬프라자 7층,,
놀숲 한양대점,만화카페,3.3,4,https://place.map.kakao.com/800330743,서울 성동구 마조로 11 3층,,02-2299-9995
대동집 한양대점,"호프,요리주점",5.0,5,https://place.map.kakao.com/83737573,서울 성동구 마조로1가길 13 1층,,02-2294-0076
홍콩반점0410 한양대점,중화요리,2.6,11,https://place.map.kakao.com/19608183,서울 성동구 마조로 25 지하 1층,,02-2293-0410
더클래식,칵테일바,4.6,13,https://place.map.kakao.com/1745682381,서울 성동구 마조로 31,,02-2282-2775
치킨버스 한양대점,치킨,3.8,15,https://place.map.kakao.com/27477155,서울 성동구 마조로7길 11,,02-2299-8755
프라이데이무브먼트,테마카페,3.5,48,https://place.map.kakao.com/27288012,서울 성동구 왕십리로14길 7 1층,,02-6012-4862
역전할머니맥주 서울한양대점,"호프,요리주점",0.0,4,https://place.map.kakao.com/1790615595,서울 성동구 마조로 15-2,,02-2294-1982
토스트카페마리 한양대점,토스트,4.0,22,https://place.map.kakao.com/555911688,서울 성동구 마조로 29 1층,,02-825-2226
투썸플레이스 한양대엔터식스점,커피전문점,1.0,5,https://place.map.kakao.com/900462239,서울 성동구 왕십리로 241 서울숲더샵 1층,,02-6454-6154
콰이,"호프,요리주점",4.8,29,https://place.map.kakao.com/2029342869,서울 성동구 마조로3가길 25 지하 1층,,02-2282-1957
버섯집,한식,4.2,114,https://place.map.kakao.com/929060385,서울 성동구 왕십리로5길 9-10 1층,,02-3409-8887
노랑통닭 한양대점,치킨,2.2,6,https://place.map.kakao.com/25661066,서울 성동구 마조로 14 1층,,02-2291-0800
고깃집왕고을,"육류,고기",4.3,157,https://place.map.kakao.com/1294029566,서울 성동구 왕십리로24길 10-2 1층,,0507-1417-3423
쿄와텐동,일식,3.1,220,https://place.map.kakao.com/1972983222,서울 성동구 서울숲4길 20 1층 102호,,
밸런스버거 한양대점,햄버거,4.0,28,https://place.map.kakao.com/9078153,서울 성동구 왕십리로 223-1,,02-2281-5078
공차 한양대점,카페,2.1,8,https://place.map.kakao.com/27543243,서울 성동구 마조로 21 2층,,02-2293-7124
와플대학 한양대캠퍼스,"제과,베이커리",2.1,18,https://place.map.kakao.com/1318165035,서울 성동구 마조로1길 28 1층,,
촬커양꼬치 한양대점,양꼬치,4.8,5,https://place.map.kakao.com/383076540,서울 성동구 마조로 17,,02-6368-5168
본죽 한양대점,죽,3.0,1,https://place.map.kakao.com/7901657,서울 성동구 마조로 25 102호,,02-2296-0545
곱창하우스,"곱창,막창",3.3,21,https://place.map.kakao.com/16039417,서울 성동구 마조로7길 12,,02-2292-4978
춘몽,"호프,요리주점",3.3,10,https://place.map.kakao.com/15618909,서울 성동구 마조로3나길 20,,02-2293-8333
히토리우동,"돈까스,우동",4.4,23,https://place.map.kakao.com/25490786,서울 성동구 마조로3길 9,,
정은이네곱창,"곱창,막창",2.2,50,https://place.map.kakao.com/11978798,서울 성동구 고산자로 289,,02-2295-1233
오늘와인한잔 왕십리역점,와인바,3.0,27,https://place.map.kakao.com/693643258,서울 성동구 마조로7길 14 1층,,
스시메이,"초밥,롤",3.9,108,https://place.map.kakao.com/1289871701,서울 성동구 상원길 50 1층,,02-498-4918
