name,category,rating,review,link,addr,hour,tel
칸다소바 홍대점,일본식라면,4.1,124,https://place.map.kakao.com/2057792795,서울 마포구 와우산로 51-6,영업시간 매일 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00,02-332-1660
정돈,"돈까스,우동",4.5,104,https://place.map.kakao.com/90725902,서울 마포구 어울마당로 46 1층,영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 14:00 ~ 17:00,02-336-0923
테이스티버거,햄버거,3.7,320,https://place.map.kakao.com/1737612851,서울 마포구 독막로 67-11 행운빌딩 1층,영업시간 화~일 11:30 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 16:30,02-336-3034
943킹스크로스,카페,3.7,334,https://place.map.kakao.com/53292857,서울 마포구 양화로16길 24,영업시간 월~목 11:30 ~ 21:30,02-3144-2112
코다차야 홍대점,일본식주점,3.3,37,https://place.map.kakao.com/23540362,서울 마포구 와우산로 48 로하스타워 지하1층 101~110호,매일 17:00 ~ 03:00,02-322-6666
또보겠지떡볶이 해피토스점,떡볶이,3.8,91,https://place.map.kakao.com/1463316899,서울 마포구 잔다리로6길 34-5 2층,영업시간 월~토 11:30 ~ 22:00,
마녀주방 홍대점,양식,4.3,186,https://place.map.kakao.com/1736742094,"서울 마포구 와우산로21길 36-10 1, 2층",영업시간 화~일 12:00 ~ 22:15,
테일러커피 서교점,커피전문점,4.2,122,https://place.map.kakao.com/27248379,서울 마포구 와우산로27길 7 2층,"영업시간 월,화,수,목,일 11:00 ~ 22:00",02-334-0355
하카타분코,일본식라면,3.0,185,https://place.map.kakao.com/21410206,서울 마포구 독막로19길 43 1층,매일 11:30 ~ 03:00,
오츠에스프레소,커피전문점,4.5,266,https://place.map.kakao.com/26485620,서울 마포구 독막로14길 32 지하 1층,영업시간 월~금 10:00 ~ 20:00,
프리모바치오바치 홍대본점,이탈리안,3.6,205,https://place.map.kakao.com/8123221,"서울 마포구 와우산로23길 44 2,3층",,02-323-0098
어반플랜트,디저트카페,4.2,585,https://place.map.kakao.com/447132083,"서울 마포구 독막로4길 3 1,2층",,070-4192-0378
비스트로주라,양식,4.2,178,https://place.map.kakao.com/27272711,서울 마포구 와우산로23길 18-7 1층,,
공감 홍대2호점,일본식주점,4.0,34,https://place.map.kakao.com/1080030680,서울 마포구 와우산로17길 10 2층,,02-336-1675
콜린,테마카페,3.7,267,https://place.map.kakao.com/26966842,"서울 마포구 어울마당로 45 1, 2층",,02-3141-1119
더피자보이즈,피자,4.3,127,https://place.map.kakao.com/27548461,서울 마포구 독막로9길 6 2층,,02-322-9896
또보겠지떡볶이집 깐따삐아점,떡볶이,3.6,155,https://place.map.kakao.com/895272833,서울 마포구 와우산로21길 28-12,,
김덕후의곱창조 홍대본점,"곱창,막창",2.8,62,https://place.map.kakao.com/20044268,"서울 마포구 와우산로 51-9 1층,2층",,
롤링파스타 홍대점,이탈리안,2.2,79,https://place.map.kakao.com/1680046810,서울 마포구 홍익로 6 2층,,02-336-2385
더페이머스버거 홍대점,햄버거,3.1,300,https://place.map.kakao.com/406052128,서울 마포구 잔다리로3안길 24 1층,,
이치류 홍대본점,"육류,고기",4.1,125,https://place.map.kakao.com/19083939,서울 마포구 잔다리로3안길 44,,02-3144-1312
상수동 카스티야,"제과,베이커리",3.9,54,https://place.map.kakao.com/872290726,서울 마포구 와우산로 39-21,,
이츠모라멘,일본식라면,4.2,123,https://place.map.kakao.com/1719380793,서울 마포구 와우산로23길 18-7 2층 202호,,0507-1309-1997
스미비부타동,일식,3.5,349,https://place.map.kakao.com/1761116349,서울 마포구 와우산로13길 19 2층,,02-336-5110
조선시대,한식,4.2,123,https://place.map.kakao.com/1985225055,서울 마포구 홍익로3길 44 지하1층,,010-9482-9185
이빠네마그릴 홍대점,"멕시칸,브라질",4.3,323,https://place.map.kakao.com/899602257,서울 마포구 홍익로 7 지하1층,,02-323-4440
더피자보이즈 서교점,피자,4.1,154,https://place.map.kakao.com/805500797,서울 마포구 와우산로29마길 24-1 1층,,02-336-0801
피자네버슬립스 합정점,피자,3.9,342,https://place.map.kakao.com/977993220,"서울 마포구 양화로6길 73 4, 5층",,070-8822-5877
바나나하루키,디저트카페,3.5,178,https://place.map.kakao.com/1092875561,서울 마포구 독막로19길 8-17,,070-4388-9946
브루라티오 홍대점,커피전문점,4.1,177,https://place.map.kakao.com/1090393616,"서울 마포구 잔다리로 28 1,2층",,
예티,인도음식,4.0,56,https://place.map.kakao.com/13284457,서울 마포구 와우산로18길 10 2층,,02-325-0745
서울이스케이프룸 홍대2호점,테마카페,3.0,78,https://place.map.kakao.com/1351400084,서울 마포구 와우산로17길 11 코스모스빌딩 3층,,02-333-6502
민트하임,디저트카페,3.9,113,https://place.map.kakao.com/27515050,서울 마포구 잔다리로6길 28,,02-324-1359
오레노라멘 합정본점,일본식라면,4.3,367,https://place.map.kakao.com/1916682638,서울 마포구 독막로6길 14,,
앤디스커피,카페,3.6,38,https://place.map.kakao.com/1737597646,서울 마포구 와우산로35길 75 2층,,070-7706-3404
산더미불고기,"불고기,두루치기",3.0,168,https://place.map.kakao.com/16472628,서울 마포구 어울마당로 47,,02-323-8226
카페 지금여기,카페,3.5,21,https://place.map.kakao.com/36768345,서울 마포구 양화로16길 30-5 3층,,070-8803-2112
홍대조폭떡볶이,떡볶이,2.7,91,https://place.map.kakao.com/11731505,서울 마포구 어울마당로 60,,
초마 홍대본점,중화요리,3.8,24,https://place.map.kakao.com/20699830,서울 마포구 와우산로 72 2층,,
아웃닭 홍대점,치킨,3.6,91,https://place.map.kakao.com/22353150,서울 마포구 와우산로17길 19,,02-333-6334
태양커피 홍대점,커피전문점,4.1,64,https://place.map.kakao.com/1139784588,서울 마포구 어울마당로 100-12 1층,,02-332-8183
멘야산다이메 홍대점,일본식라면,3.6,134,https://place.map.kakao.com/12887413,서울 마포구 홍익로5안길 24,,02-332-4129
하하&김종국의 401정육식당 홍대본점,"육류,고기",2.3,23,https://place.map.kakao.com/1150128584,서울 마포구 잔다리로 23 1층,,02-325-0805
개화기요정,일본식주점,2.6,91,https://place.map.kakao.com/26417392,서울 마포구 독막로7길 22,,02-325-6677
서강8경,양식,3.1,47,https://place.map.kakao.com/8368414,서울 마포구 토정로 128 8층,,02-334-1919
카미야,"돈까스,우동",4.4,85,https://place.map.kakao.com/12771116,서울 마포구 와우산로21길 28-6,,02-322-5733
뭄알로이,태국음식,4.3,190,https://place.map.kakao.com/23981049,서울 마포구 독막로15길 3-6 2층,,070-8236-9138
금옥당,디저트카페,3.9,66,https://place.map.kakao.com/1873235516,서울 마포구 어울마당로 39 1층,,02-325-4040
비스트로사랑방,이탈리안,4.0,182,https://place.map.kakao.com/833037714,서울 마포구 와우산로15길 40,,070-4799-0368
바비레드 홍대점,양식,4.1,526,https://place.map.kakao.com/24060955,서울 마포구 독막로15길 25,,02-3142-1516
빠넬로,이탈리안,3.6,142,https://place.map.kakao.com/22303849,서울 마포구 어울마당로5길 29,,02-322-0920
부탄츄 홍대점,일본식라면,2.9,138,https://place.map.kakao.com/18742750,서울 마포구 와우산로35길 75 1층,,02-3144-3304
합정광안리,회,4.4,283,https://place.map.kakao.com/1681972370,서울 마포구 독막로3길 38 1층,,02-332-7366
히어로보드게임카페 홍대1호점,보드카페,4.7,46,https://place.map.kakao.com/13623634,서울 마포구 와우산로21길 31-10 2층,,02-6368-6001
어메이징농카이,태국음식,3.8,110,https://place.map.kakao.com/22300586,서울 마포구 월드컵북로1길 42,,02-322-0567
짬뽕지존 홍대점,중화요리,3.3,150,https://place.map.kakao.com/2082473107,서울 마포구 어울마당로 44-1 보리수빌딩 1층,매일 00:00 ~ 24:00,02-332-6158
산울림1992,"호프,요리주점",3.9,155,https://place.map.kakao.com/2036183426,서울 마포구 서강로9길 60,화~토 17:00 ~ 01:30,02-334-0118
와인로그,와인바,4.3,97,https://place.map.kakao.com/235947680,"서울 마포구 와우산로21길 36-8 2,3층",영업시간 월~금 13:00 ~ 24:00,
스케줄 합정,양식,3.9,250,https://place.map.kakao.com/196078294,서울 마포구 양화로6길 33 1층,영업시간 매일 11:00 ~ 22:00,02-322-2622
홍대브로스버거,햄버거,3.6,234,https://place.map.kakao.com/1896734415,서울 마포구 홍익로 3-30 2층,영업시간 매일 11:30 ~ 22:00,070-7757-0503
오리지널시카고피자 홍대본점,피자,4.2,132,https://place.map.kakao.com/24324645,"서울 마포구 독막로7길 51 3,4층",영업시간 매일 11:00 ~ 23:00,02-322-4636
앤트러사이트 합정점,커피전문점,3.6,257,https://place.map.kakao.com/12518512,서울 마포구 토정로5길 10,"영업시간 월,화,수,목,금,일 09:00 ~ 23:00",02-336-7850
또보겠지떡볶이집 스마일보이점,떡볶이,3.4,123,https://place.map.kakao.com/524094409,서울 마포구 와우산로29길 14-8 2층,영업시간 월~토 11:30 ~ 22:00,0507-1322-8907
땡스네이쳐,테마카페,4.5,85,https://place.map.kakao.com/10368349,서울 마포구 홍익로 10 푸르지오상가 지하 121호,영업시간 매일 11:00 ~ 22:00,02-332-7470
냉장고,"육류,고기",4.8,100,https://place.map.kakao.com/1753129148,서울 마포구 와우산로 23 규민빌딩 102호,영업시간 화~일 15:00 ~ 22:00,02-6012-0918
마시타야,일본식라면,3.7,86,https://place.map.kakao.com/1925626633,서울 마포구 와우산로29라길 26,"영업시간 월,수,목,금,토,일 11:30 ~ 17:00",070-8119-5715
괴르츠,양식,3.3,130,https://place.map.kakao.com/10146452,서울 마포구 토정로 136-13 우성빌딩 7F,매일 11:00 ~ 01:00 · 브레이크타임 매일 16:00 ~ 17:00,02-336-1745
1984,북카페,3.8,454,https://place.map.kakao.com/23634722,서울 마포구 동교로 194 혜원빌딩 1층,영업시간 매일 10:00 ~ 24:00,02-325-1984
강강술래 홍대점,"육류,고기",3.5,25,https://place.map.kakao.com/18257217,서울 마포구 잔다리로6길 25,영업시간 매일 11:30 ~ 23:00,02-3143-6635
후라토식당 상수직영점,"돈까스,우동",4.1,103,https://place.map.kakao.com/2140388321,서울 마포구 독막로15길 3-14,영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,0507-1394-7090
제비다방,다방,4.3,41,https://place.map.kakao.com/27194461,서울 마포구 와우산로 24,,02-325-1969
포차끝판왕 홍대점,실내포장마차,5.0,88,https://place.map.kakao.com/448028820,서울 마포구 잔다리로 3 4층,,
빌리엔젤 홍대점,디저트카페,2.9,49,https://place.map.kakao.com/17709436,서울 마포구 와우산로 103,,02-323-0020
구공탄곱창 본점,"곱창,막창",3.9,87,https://place.map.kakao.com/2078186665,서울 마포구 양화로6길 77 1층,,02-3395-9010
카페장쌤,카페,3.7,107,https://place.map.kakao.com/15612278,서울 마포구 와우산로29마길 5,,070-4084-3414
무월식탁 홍대점,한식,2.4,88,https://place.map.kakao.com/1203612591,서울 마포구 어울마당로 44 1층,,02-322-8648
쇼콜라윰,카페,4.1,59,https://place.map.kakao.com/7940799,서울 마포구 와우산로21길 26,,02-337-1027
홍대개미 홍대점,퓨전일식,2.5,75,https://place.map.kakao.com/19009165,"서울 마포구 독막로 67-9 엘렌아뜨리움 2,3층",,02-586-9289
홍마떡 홍대본점,떡볶이,3.2,271,https://place.map.kakao.com/26311060,서울 마포구 홍익로5안길 24 2층,,02-324-1107
철길왕갈비살,갈비,3.5,117,https://place.map.kakao.com/13091834,서울 마포구 와우산로32길 24,,02-3143-2801
홍대파스타리코,양식,4.3,523,https://place.map.kakao.com/733953859,서울 마포구 홍익로5안길 32 준빌라,,02-3144-0808
미분당 홍대점,베트남음식,4.5,62,https://place.map.kakao.com/1551661200,서울 마포구 서강로9길 59,,02-336-3848
온블랙94,"스테이크,립",3.1,71,https://place.map.kakao.com/690331311,서울 마포구 와우산로 39-14,,010-8345-7890
허밍벨라,카페,3.2,240,https://place.map.kakao.com/24532689,서울 마포구 독막로7길 57,,02-324-7050
역전할머니맥주 홍대점,"호프,요리주점",3.4,39,https://place.map.kakao.com/357929879,서울 마포구 어울마당로 55-4 1층,,
연남물갈비,갈비,3.9,164,https://place.map.kakao.com/813150217,서울 마포구 월드컵북로4길 13 2층,,02-332-9211
앵춘,술집,4.1,221,https://place.map.kakao.com/898180251,서울 마포구 독막로 81 1층,,
델리인디아,인도음식,4.5,165,https://place.map.kakao.com/27416360,서울 마포구 독막로9길 8 2층,,02-2631-2109
진저피그,"육류,고기",3.5,142,https://place.map.kakao.com/26343582,서울 마포구 양화로 128,,02-326-3392
로쏘1924,피자,3.5,652,https://place.map.kakao.com/768187503,서울 마포구 홍익로 29 1층,,02-336-1924
송탄영빈루 홍대직영점,중화요리,3.3,10,https://place.map.kakao.com/20438452,서울 마포구 와우산로21길 19-16 2층,,02-322-8884
돈주는남자 본점,"육류,고기",3.6,96,https://place.map.kakao.com/22614740,서울 마포구 잔다리로6길 34-9,,02-6677-0499
카츠미 홍대본점,일식,3.7,137,https://place.map.kakao.com/1301543404,서울 마포구 어울마당로 51 2층,,02-338-8594
아이엠어버거 홍대본점,햄버거,3.6,122,https://place.map.kakao.com/20557132,서울 마포구 와우산로30길 13 1층,,02-338-8507
카페로제,카페,4.6,26,https://place.map.kakao.com/1501906792,서울 마포구 와우산로29길 40-18 3층,,010-8422-0915
재미난조각가 홍대점,사주카페,2.3,73,https://place.map.kakao.com/12532489,서울 마포구 와우산로21길 24 2층,,02-325-4543
또보겠지떡볶이집 호호시스터점,떡볶이,3.9,236,https://place.map.kakao.com/27248381,서울 마포구 양화로6길 45 2층,,
연남서식당,갈비,3.6,123,https://place.map.kakao.com/10658514,서울 마포구 백범로2길 32,,02-716-2520
훌리오 홍대점,"멕시칸,브라질",4.0,54,https://place.map.kakao.com/13115180,서울 마포구 와우산로13길 40 1층,,02-3141-5324
콜드스톤 상수점,아이스크림,3.5,24,https://place.map.kakao.com/1161848272,서울 마포구 와우산로10길 3 1층,,02-332-0724
비트포비아 던전홍대점,테마카페,4.4,116,https://place.map.kakao.com/1246652450,서울 마포구 독막로3길 30,,02-322-4997
스탠스커피,카페,4.3,129,https://place.map.kakao.com/1494667205,서울 마포구 와우산로11길 9 1층,,02-323-7500
하이디라오 홍대지점,중화요리,3.9,150,https://place.map.kakao.com/1622865435,서울 마포구 양화로 176 와이즈파크 5층,,02-332-7668
루프탑어반비치,칵테일바,3.4,83,https://place.map.kakao.com/1424950736,서울 마포구 독막로9길 38 DE빌딩 6층,,
히메시야,일식,4.0,105,https://place.map.kakao.com/21960086,서울 마포구 독막로15길 3-18,,070-8245-4562
단골손님 홍대직영점,한식,2.5,99,https://place.map.kakao.com/1962732791,서울 마포구 와우산로17길 6,,
삼거리포차,실내포장마차,2.3,3,https://place.map.kakao.com/7919830,서울 마포구 와우산로 70,,02-3144-6748
웃사브,인도음식,3.8,117,https://place.map.kakao.com/11587582,서울 마포구 와우산로11길 10,,02-334-9189
또보겠지떡볶이집 호호피크닉점,떡볶이,4.3,155,https://place.map.kakao.com/2127178691,서울 마포구 독막로3길 34 2층 201호,,
시루케이크,떡카페,4.4,128,https://place.map.kakao.com/436951953,서울 마포구 어울마당로1길 18 1층,,070-4177-7700
진진 가연,중화요리,3.2,67,https://place.map.kakao.com/1767349854,서울 마포구 월드컵북로1길 60,,02-332-9866
구스토타코,"멕시칸,브라질",3.6,50,https://place.map.kakao.com/20885402,서울 마포구 와우산로 41,,02-338-8226
이공족발 홍대직영점,"족발,보쌈",3.9,247,https://place.map.kakao.com/1238380291,서울 마포구 어울마당로 70 서포빌딩 2층,,02-332-2079
1988고기불패 홍대본점,고기뷔페,3.4,70,https://place.map.kakao.com/27355292,서울 마포구 와우산로17길 14 2층,,02-324-9236
소코아 홍대점,일식,4.5,82,https://place.map.kakao.com/1426286680,서울 마포구 와우산로15길 49 1층,,070-8867-2510
38도씨식당,"호프,요리주점",3.8,97,https://place.map.kakao.com/1964922245,서울 마포구 와우산로17길 19-17 2층,,070-4045-8387
집사의하루 홍대점,고양이카페,4.9,28,https://place.map.kakao.com/1228594008,서울 마포구 와우산로21길 19-8 태경빌딩 2층,,02-792-7984
스시메이진 홍대점,"초밥,롤",1.9,296,https://place.map.kakao.com/27233813,서울 마포구 양화로18길 3 삼양빌딩 2층,,02-3144-7072
손오공마라탕,중식,3.1,146,https://place.map.kakao.com/898487564,서울 마포구 양화로18길 15,,02-780-8686
막걸리싸롱 홍대본점,"호프,요리주점",2.1,83,https://place.map.kakao.com/21332528,서울 마포구 와우산로21길 12-6 1층,,02-324-1518
하카타나카,일식,4.2,101,https://place.map.kakao.com/21410533,서울 마포구 와우산로23길 50 2층,,02-332-3207
백년토종삼계탕 본점,삼계탕,3.5,32,https://place.map.kakao.com/8312102,서울 마포구 양화로 118,,02-325-3399
꼼보포차 홍대2호점,실내포장마차,2.7,29,https://place.map.kakao.com/27433956,서울 마포구 와우산로17길 19,,
황곱 홍대점,"곱창,막창",4.8,115,https://place.map.kakao.com/18514677,서울 마포구 어울마당로 149 1층,,02-337-8292
카와카츠,"돈까스,우동",3.8,244,https://place.map.kakao.com/1351221007,서울 마포구 동교로 126 1층 102호,,070-8801-2053
플레이트946,이탈리안,4.5,107,https://place.map.kakao.com/1680075315,서울 마포구 독막로19길 20-6 1층,,010-5577-6432
홍대씨부엉,떡볶이,4.3,205,https://place.map.kakao.com/1421762112,서울 마포구 와우산로21길 28-6,,0507-1378-5253
미로식당,"호프,요리주점",3.9,60,https://place.map.kakao.com/15659552,서울 마포구 와우산로30길 80,,02-326-3777
바다회사랑 2호점,회,3.4,277,https://place.map.kakao.com/27321311,서울 마포구 동교로 143,,
긴자료코 본점,일식,2.8,81,https://place.map.kakao.com/468200097,서울 마포구 홍익로2길 43 지하1층,,02-325-3462
미어캣프랜즈,테마카페,2.2,61,https://place.map.kakao.com/1780755840,서울 마포구 와우산로21길 19-12 예원빌딩 3층,,010-6250-4683
미담진족,"족발,보쌈",3.9,81,https://place.map.kakao.com/20812065,서울 마포구 잔다리로3안길 27 1.5층,,02-334-7574
더귀여워,애견카페,2.7,11,https://place.map.kakao.com/831205434,서울 마포구 와우산로17길 15 서교동빌딩 5층,,
달콤한거짓말,디저트카페,3.9,157,https://place.map.kakao.com/14565564,서울 마포구 독막로 61-4,,02-3141-3338
왔쏘 홍대점,고기뷔페,4.8,31,https://place.map.kakao.com/295479292,서울 마포구 독막로7길 20,,02-336-7772
스타일난다 핑크풀카페 홍대점,카페,4.0,50,https://place.map.kakao.com/1010612115,서울 마포구 와우산로29다길 23 플래그십 스토어 4층,,070-7663-6909
베니케이크,"제과,베이커리",4.5,55,https://place.map.kakao.com/1272936699,서울 마포구 와우산로29다길 11,,
키이스케이프 홍대점,테마카페,3.6,89,https://place.map.kakao.com/200411443,서울 마포구 어울마당로 44-1 지하 1층,,010-7497-5517
나성타코,"멕시칸,브라질",4.9,51,https://place.map.kakao.com/1888600156,서울 마포구 잔다리로2길 24 2층,,02-332-8180
탄탄면공방 홍대본점,아시아음식,3.7,92,https://place.map.kakao.com/27281113,서울 마포구 잔다리로6길 25 재륜빌딩 지하1층,,02-324-7801
우동카덴 서교점,"돈까스,우동",3.0,129,https://place.map.kakao.com/24065719,서울 마포구 양화로7안길 2-1,,02-6463-6362
그릭데이 홍대점,디저트카페,4.5,107,https://place.map.kakao.com/960961871,서울 마포구 홍익로 10 서교푸르지오 101동 1층 119호,,02-332-9224
홍스쭈꾸미 홍대본점,"해물,생선",3.9,257,https://place.map.kakao.com/11786671,서울 마포구 어울마당로 146,,02-325-7943
젤라띠젤라띠 홍대본점,아이스크림,3.9,64,https://place.map.kakao.com/18082326,서울 마포구 와우산로17길 12 1층,,02-3144-3281
고베규카츠 상수점,"돈까스,우동",3.8,46,https://place.map.kakao.com/2067674889,서울 마포구 양화로6길 103 2층,,02-334-2015
고고갈비 홍대상수점,갈비,4.4,127,https://place.map.kakao.com/24245433,서울 마포구 독막로 77 1층,,02-6219-9090
터틀힙,"제과,베이커리",3.7,166,https://place.map.kakao.com/1254879622,서울 마포구 양화로18안길 22 B&J빌딩 2층,,02-332-5851
싸인이스케이프 홍대점,테마카페,5.0,76,https://place.map.kakao.com/678802397,서울 마포구 와우산로 65 6층,,02-2039-9188
훠궈나라 홍대점,중화요리,3.6,142,https://place.map.kakao.com/1226080781,서울 마포구 어울마당로 133,,02-322-1592
스아게K,일식,4.3,125,https://place.map.kakao.com/138967530,서울 마포구 와우산로29라길 7,,02-336-1029
방탈출카페ESC 홍대점,테마카페,1.7,15,https://place.map.kakao.com/1604855298,서울 마포구 와우산로21길 19-16 NS타워 지하 2층,,02-336-8287
그동네떡볶이 홍대점,분식,3.7,129,https://place.map.kakao.com/25859396,서울 마포구 와우산로27길 14,,02-6083-5414
심양 홍대점,양꼬치,3.6,49,https://place.map.kakao.com/14839666,서울 마포구 독막로9길 43,,02-324-9212
카레시,퓨전일식,3.6,187,https://place.map.kakao.com/1570017396,서울 마포구 독막로3길 28-17,,0507-131-0636
미스터리룸이스케이프 홍대2호점,테마카페,4.4,49,https://place.map.kakao.com/727312827,서울 마포구 독막로7길 41 2층,,02-336-9010
평안도상원냉면,냉면,3.8,80,https://place.map.kakao.com/628981699,서울 마포구 양화로 156 LG팰리스빌딩 지하1층 134호,,02-332-8935
반지대학 홍대본점,테마카페,3.8,293,https://place.map.kakao.com/27311809,서울 마포구 잔다리로 7 4층,,02-6224-6620
219,이탈리안,4.5,96,https://place.map.kakao.com/27478290,서울 마포구 잔다리로3안길 16,,02-6101-2199
온달집,한식,3.5,8,https://place.map.kakao.com/1009353804,서울 마포구 잔다리로 9,,02-332-4936
브런치가,카페,2.6,202,https://place.map.kakao.com/1710643353,서울 마포구 월드컵북로4길 39,,02-735-0263
스노브,디저트카페,3.2,40,https://place.map.kakao.com/11263998,서울 마포구 와우산로 59,영업시간 매일 11:00 ~ 23:00,02-325-5770
라헬의부엌 홍대점,디저트카페,3.6,120,https://place.map.kakao.com/432440843,서울 마포구 와우산로29길 47,"영업시간 월,화,수,목,금,일 11:00 ~ 22:00",
여우골 홍대서교점,"초밥,롤",4.5,83,https://place.map.kakao.com/26814599,서울 마포구 월드컵북로1길 20,영업시간 월~토 11:30 ~ 22:30,02-338-8717
신주양꼬치 홍대점,양꼬치,2.4,255,https://place.map.kakao.com/26873353,서울 마포구 와우산로 66,월~금 17:00 ~ 05:00,02-6396-0187
다섯가지일품구이 519,삼겹살,3.9,118,https://place.map.kakao.com/622964996,서울 마포구 독막로9길 19 1층,영업시간 매일 13:00 ~ 22:00,02-332-5190
맨션나인,갤러리카페,5.0,47,https://place.map.kakao.com/1185206312,서울 마포구 토정로11길 60 1층,영업시간 화~금 15:00 ~ 24:00,070-4110-2920
스타벅스 홍대삼거리점,커피전문점,4.4,17,https://place.map.kakao.com/17127074,서울 마포구 와우산로 64,영업시간 매일 09:00 ~ 20:00,1522-3232
플레이보드 홍대2호점,보드카페,4.4,61,https://place.map.kakao.com/1748850413,서울 마포구 잔다리로6길 20-9 3층,영업시간 매일 12:00 ~ 23:30,070-4106-0111
파파초밥,"초밥,롤",3.6,47,https://place.map.kakao.com/20060976,서울 마포구 와우산로21길 28-10,영업시간 화~일 11:30 ~ 22:00,070-4300-8184
카페시루모락,카페,4.3,62,https://place.map.kakao.com/1481181112,서울 마포구 양화로10길 20 1.5층 상가,영업시간 수~토 11:00 ~ 19:00,0507-1323-0201
무쏘 홍대점,"육류,고기",2.2,28,https://place.map.kakao.com/1973348678,서울 마포구 잔다리로 10,매일 00:00 ~ 24:00,02-336-3996
서교참치,참치회,3.4,104,https://place.map.kakao.com/2082767876,서울 마포구 와우산로23길 35-3 2층,매일 15:00 ~ 02:00,02-336-3450
천사곱창 홍대점,"곱창,막창",3.6,87,https://place.map.kakao.com/422921961,서울 마포구 와우산로21길 36-4 1층,월~목 12:00 ~ 01:00,02-337-9297
