name,category,rating,review,link,addr,hour,tel
상도실내포장마차,실내포장마차,3.8,52,https://place.map.kakao.com/16853817,서울 동작구 상도로 288,,02-821-3825
앳더블랑,디저트카페,4.6,27,https://place.map.kakao.com/1389092916,서울 동작구 흑석로13가길 33,,070-8882-4364
장독대,"호프,요리주점",4.2,33,https://place.map.kakao.com/15727417,서울 동작구 흑석로 112,매일 15:30 ~ 05:00,02-824-0709
커피나무 랩,카페,4.5,8,https://place.map.kakao.com/1725460486,서울 동작구 상도로53길 65 커피나무빌딩 1층,영업시간 월~금 07:00 ~ 23:00,02-824-1391
맥도날드 중앙대점,패스트푸드,3.4,3,https://place.map.kakao.com/14091840,서울 동작구 흑석로 84 R&D센터 지하1층,매일 08:00 ~ 01:00,070-7017-1417
칠기마라탕 중앙대점,중화요리,4.4,31,https://place.map.kakao.com/1656084578,"서울 동작구 흑석로13가길 43 2,3층",영업시간 매일 11:00 ~ 22:00,02-817-7798
진상천 중앙대점,중화요리,4.1,22,https://place.map.kakao.com/31170476,서울 동작구 흑석로 101-7,영업시간 매일 11:00 ~ 22:00,02-825-6755
사리원,한식,2.9,39,https://place.map.kakao.com/25044677,서울 동작구 상도로50길 2-15,영업시간 매일 11:00 ~ 21:00,02-814-6022
더진국 중앙대점,국밥,3.0,5,https://place.map.kakao.com/27278262,서울 동작구 흑석로 83-1 1층,,02-815-2229
커리야 중앙대점,인도음식,3.6,9,https://place.map.kakao.com/1046247462,"서울 동작구 흑석로 97-4 지하1층,1층",영업시간 매일 11:00 ~ 22:00,02-812-9991
순대나라,순대,4.6,21,https://place.map.kakao.com/18832290,서울 동작구 서달로12가길 5,영업시간 매일 09:30 ~ 24:00,02-815-0937
흑석동주주총회,회,4.8,18,https://place.map.kakao.com/1481552838,서울 동작구 서달로14가길 9 1층,영업시간 매일 17:00 ~ 24:00,02-812-6685
성민양꼬치,양꼬치,4.3,34,https://place.map.kakao.com/19748751,서울 동작구 서달로14나길 9,매일 14:00 ~ 02:00,02-816-8522
은희네온집닭떡볶이,떡볶이,4.5,39,https://place.map.kakao.com/1671972109,서울 동작구 상도로41길 35 1층,영업시간 화~일 11:30 ~ 20:00 · 브레이크타임 화~일 15:00 ~ 16:30,02-816-4529
미니자이언트,이탈리안,4.3,8,https://place.map.kakao.com/27213897,서울 동작구 흑석로 81-6,영업시간 매일 10:00 ~ 20:00,
상도실내포장마차,실내포장마차,3.8,52,https://place.map.kakao.com/16853817,서울 동작구 상도로 288,,02-821-3825
앳더블랑,디저트카페,4.6,27,https://place.map.kakao.com/1389092916,서울 동작구 흑석로13가길 33,영업시간 월~토 11:00 ~ 22:00,070-8882-4364
박군하누,"육류,고기",4.0,46,https://place.map.kakao.com/1699266211,서울 동작구 서달로15길 23,,02-821-1800
그랩커피,디저트카페,4.5,38,https://place.map.kakao.com/1844298437,서울 동작구 흑석로8길 12 1층,,
배스킨라빈스 중앙대점,아이스크림,4.0,6,https://place.map.kakao.com/7893849,서울 동작구 흑석로 87,,02-817-9382
인근주민 상도점,치킨,4.7,74,https://place.map.kakao.com/1446660533,서울 동작구 양녕로 265 1층,,02-817-8599
초반식당 중앙대점,"육류,고기",5.0,14,https://place.map.kakao.com/1073000697,서울 동작구 흑석로 111,,02-813-2728
피자보이시나 중앙대본점,피자,4.7,6,https://place.map.kakao.com/27564653,서울 동작구 흑석로9길 6,,02-815-6564
흑석호치민,동남아음식,4.3,30,https://place.map.kakao.com/736764569,서울 동작구 서달로15길 20-5,,02-826-0780
상도곱창,"곱창,막창",3.4,49,https://place.map.kakao.com/8389347,서울 동작구 상도로 357,,02-821-3802
베브릿지 중앙대점,카페,4.3,8,https://place.map.kakao.com/1275361733,서울 동작구 흑석로9길 4,,02-823-7966
피맥하우스 상도동점,"호프,요리주점",2.7,6,https://place.map.kakao.com/1176726370,서울 동작구 양녕로 265-1,,02-6439-1333
필수,"호프,요리주점",4.1,32,https://place.map.kakao.com/1658842903,서울 동작구 현충로 102 1층,,
가야 상도본점,"족발,보쌈",3.3,11,https://place.map.kakao.com/8106691,서울 동작구 양녕로 286-1,,02-823-6637
삼백돈돈가츠,"돈까스,우동",3.5,0,https://place.map.kakao.com/1643658821,서울 동작구 흑석로9길 11,,
알렉스플레이스 상도점,햄버거,4.9,13,https://place.map.kakao.com/1780914439,서울 동작구 상도로37길 31 1층,,02-831-9760
준호네돈가스,"돈까스,우동",3.7,10,https://place.map.kakao.com/454053847,서울 동작구 흑석로 85-7 지하 1층,,02-816-5500
움프,와인바,4.8,32,https://place.map.kakao.com/2053631472,서울 동작구 상도로 341-2 1층,,010-6609-3412
KFC 중앙대점,패스트푸드,3.1,0,https://place.map.kakao.com/1555006166,서울 동작구 흑석로 94,,02-812-9238
리얼후라이 중앙대본점,치킨,3.3,18,https://place.map.kakao.com/23925462,서울 동작구 흑석로 113 1층,,02-813-1804
공차 중앙대점,카페,2.3,2,https://place.map.kakao.com/26511407,"서울 동작구 흑석로 83-2 2,3층",,02-825-5087
흑석커피,커피전문점,5.0,19,https://place.map.kakao.com/1978601745,서울 동작구 서달로14가길 5 1층,,02-3280-9267
흑석제과,"제과,베이커리",4.0,1,https://place.map.kakao.com/1173110964,서울 동작구 서달로 162,,02-811-0045
치폴레옹,치킨,4.0,7,https://place.map.kakao.com/27159753,서울 동작구 흑석로 101-5 1층,,02-3280-0078
내가찜한닭 중앙대점,닭요리,4.7,11,https://place.map.kakao.com/1125843134,서울 동작구 흑석로 87 2층,,02-823-4400
리앤홍,카페,4.8,16,https://place.map.kakao.com/1527444323,서울 동작구 서달로14길 18 2층,,02-815-4132
등촌샤브샤브칼국수 중앙대점,샤브샤브,2.2,11,https://place.map.kakao.com/26404297,서울 동작구 흑석로 94 1층,,02-812-1177
BHC치킨 중앙대점,치킨,5.0,2,https://place.map.kakao.com/26847953,서울 동작구 흑석로 79 2층,,02-6010-6471
전주해물콩나물국밥,국밥,4.8,3,https://place.map.kakao.com/21548796,서울 동작구 흑석로9길 4 지하1층,,02-821-5777
우리도한번잘구워보세 중앙대후문점,"육류,고기",4.8,7,https://place.map.kakao.com/1322750680,서울 동작구 흑석로 19 1층,,02-815-7979
스타벅스 상도역점,커피전문점,4.2,20,https://place.map.kakao.com/432578365,서울 동작구 상도로37길 1,,1522-3232
오칠닭떡,한식,4.2,14,https://place.map.kakao.com/2044246750,서울 동작구 상도로41길 35,,02-816-4529
엉터리생고기 두번째이야기 중앙대점,"육류,고기",1.5,13,https://place.map.kakao.com/546234661,서울 동작구 흑석로11길 4 2층,영업시간 매일 12:00 ~ 23:30,02-822-8977
유유초밥&참치,"초밥,롤",5.0,5,https://place.map.kakao.com/1712863063,서울 동작구 서달로 151 1층,영업시간 월~토 17:00 ~ 24:00,
도리도리하찌 중앙대점,닭요리,4.0,17,https://place.map.kakao.com/1263743279,서울 동작구 흑석로13가길 43,영업시간 월~토 11:30 ~ 23:00,02-999-4490
마루스시,"초밥,롤",4.2,45,https://place.map.kakao.com/18583159,서울 동작구 상도로37길 79,영업시간 월~토 12:00 ~ 22:00 · 브레이크타임 월~토 14:00 ~ 17:00,02-814-3361
권가네 항아리된장족발,"족발,보쌈",4.7,7,https://place.map.kakao.com/21876696,서울 동작구 흑석로9길 13,,02-822-2588
삼목등심,"육류,고기",4.2,8,https://place.map.kakao.com/15256268,서울 동작구 서달로10길 9-3 1층,영업시간 월~토 16:00 ~ 22:00,02-822-3035
망향비빔국수 동작점,국수,3.9,33,https://place.map.kakao.com/2096198937,서울 동작구 상도로 319,영업시간 매일 11:00 ~ 21:00,02-814-8200
띵똥와플 중앙대점,"제과,베이커리",4.2,8,https://place.map.kakao.com/2084286814,서울 동작구 흑석로 95-1 1층,,
중대양곱창,"곱창,막창",2.5,20,https://place.map.kakao.com/12018530,서울 동작구 상도로41마길 1,매일 15:00 ~ 01:00,02-822-7303
커피나무,커피전문점,4.3,1,https://place.map.kakao.com/20620101,서울 동작구 흑석로 85-5,,02-3280-1391
라이스&포테이토,한식,3.3,29,https://place.map.kakao.com/21423557,서울 동작구 흑석로 83,영업시간 매일 11:00 ~ 22:00,
갈매울감자탕,감자탕,3.2,8,https://place.map.kakao.com/1892850522,서울 동작구 양녕로 282-1 1층,매일 00:00 ~ 24:00,02-817-5001
유정쌈밥,쌈밥,2.7,8,https://place.map.kakao.com/8035429,서울 동작구 서달로13길 5-14,영업시간 매일 10:00 ~ 22:00,02-816-0338
기꾸참치 중대점,참치회,3.0,8,https://place.map.kakao.com/16421350,서울 동작구 흑석로 2,매일 11:30 ~ 01:00,02-821-2929
상도정 상도동점,샤브샤브,2.3,9,https://place.map.kakao.com/12333481,서울 동작구 양녕로 273,영업시간 매일 11:00 ~ 22:00,02-817-0808
밀짚모자,"호프,요리주점",5.0,16,https://place.map.kakao.com/1822548282,서울 동작구 양녕로 284 1층,,
스시초이,"초밥,롤",4.9,6,https://place.map.kakao.com/159749123,서울 동작구 흑석로6길 18,,02-822-6477
빅컵,카페,3.3,10,https://place.map.kakao.com/12555755,서울 동작구 흑석로 14,,02-815-4244
하노이별 중앙대점,동남아음식,3.7,7,https://place.map.kakao.com/8146461,서울 동작구 흑석로 81-5,,02-3280-7470
설빙 중앙대점,디저트카페,2.3,2,https://place.map.kakao.com/819657300,서울 동작구 흑석로 101-10 2층,,02-821-1098
해랑초밥,"초밥,롤",2.2,5,https://place.map.kakao.com/16043587,서울 동작구 흑석로 114 2층,,02-814-1400
매머드커피 상도역점,커피전문점,4.0,2,https://place.map.kakao.com/906224628,서울 동작구 양녕로 272 1층,,02-6053-4019
숙공,"육류,고기",2.1,67,https://place.map.kakao.com/60586776,서울 동작구 현충로 131 블루스톤 스포츠 1층,,02-3280-7507
베러댄와플 중앙대점,디저트카페,4.6,5,https://place.map.kakao.com/11411567,서울 동작구 서달로 163 세명빌딩 1층,,02-6465-5100
본죽&비빔밥cafe 중앙대점,퓨전한식,4.3,1,https://place.map.kakao.com/16962388,서울 동작구 흑석로 91 1층,,02-813-8802
허수아비 중앙대점,"돈까스,우동",4.9,11,https://place.map.kakao.com/27332268,서울 동작구 서달로 158,,02-3280-1187
리버풀펍,"호프,요리주점",4.4,7,https://place.map.kakao.com/123133732,서울 동작구 흑석로 101-10 1층,,010-2908-4885
고기싸롱 중앙대점,"육류,고기",4.0,6,https://place.map.kakao.com/32255109,서울 동작구 흑석로 106-5 2층,,02-812-1418
브런치로뎀,샌드위치,5.0,4,https://place.map.kakao.com/1097443071,서울 동작구 현충로 96-1 1층,,070-8800-4364
크라이치즈버거 숭실대점,햄버거,4.5,25,https://place.map.kakao.com/529266411,서울 동작구 상도로61길 28 1층,,02-3280-6244
진미순대,순대,4.7,9,https://place.map.kakao.com/12439395,서울 동작구 서달로12가길 5,,
반할,"호프,요리주점",3.3,0,https://place.map.kakao.com/755656224,서울 동작구 서달로14다길 13 1층,,
바야흐로,"호프,요리주점",3.2,17,https://place.map.kakao.com/161166539,서울 동작구 현충로 102 1층,,070-7755-2889
모모치,퓨전일식,3.9,5,https://place.map.kakao.com/13491058,서울 동작구 흑석로 85-11,,02-817-9690
이디야커피 중앙대점,커피전문점,3.3,0,https://place.map.kakao.com/13061997,서울 동작구 흑석로 79 1층,,02-813-5660
계단집,"육류,고기",4.5,7,https://place.map.kakao.com/1050988588,서울 동작구 현충로 94 2층,,02-821-9867
홍콩반점0410 중앙대점,중화요리,2.1,9,https://place.map.kakao.com/17187849,서울 동작구 흑석로 101-3 2층,,02-823-0410
롯데리아 중앙대점,패스트푸드,3.2,2,https://place.map.kakao.com/13017108,서울 동작구 흑석로 110-1 1층,,02-817-3200
사과나무왕돈까스,"돈까스,우동",3.3,14,https://place.map.kakao.com/8545806,서울 동작구 흑석로9길 7,,02-825-1831
육쌈냉면 중앙대점,냉면,2.1,6,https://place.map.kakao.com/13133880,서울 동작구 흑석로 90,,02-6104-6392
연어이야기,"해물,생선",3.0,26,https://place.map.kakao.com/27315641,서울 동작구 흑석로 115 2층,,02-817-5238
페이브베이커리 흑석점,카페,3.6,19,https://place.map.kakao.com/1856640314,서울 동작구 서달로14가길 1,,
스톤504,양식,4.0,103,https://place.map.kakao.com/27246678,서울 동작구 상도로61길 54,,02-6401-0504
교촌치킨 흑석1호점,치킨,2.2,1,https://place.map.kakao.com/11033619,"서울 동작구 흑석로 116 1층, 2층",,02-814-3377
나귀와플라타너스,카페,5.0,3,https://place.map.kakao.com/17976802,서울 동작구 흑석로 101-3 3층,,02-815-0915
맘스터치 중앙대점,패스트푸드,2.7,3,https://place.map.kakao.com/1617549166,서울 동작구 흑석로 99 1층,,02-3280-3999
맘스터치 상도역점,패스트푸드,4.0,16,https://place.map.kakao.com/575025605,서울 동작구 상도로 283-2,,02-814-8255
곱창고 서울중앙대점,"곱창,막창",3.3,7,https://place.map.kakao.com/27471975,서울 동작구 서달로14길 8,,02-812-8892
고씨네 중앙대점,일식,2.3,8,https://place.map.kakao.com/254172068,서울 동작구 흑석로 83-1 2층,,02-817-2134
파리바게뜨 중앙대점,"제과,베이커리",3.0,1,https://place.map.kakao.com/8569874,서울 동작구 서달로13길 5-30,,02-813-6550
북촌순두부앤쭈꾸미 중앙대점,두부전문점,4.3,3,https://place.map.kakao.com/27308590,서울 동작구 흑석로 84 R&D센터 지하1층 112호,,02-812-5001
미테랑커피도서관,카페,4.0,0,https://place.map.kakao.com/897383386,서울 동작구 흑석로13가길 19,,02-3280-0910
홍천닭갈비,닭요리,4.0,8,https://place.map.kakao.com/9626003,서울 동작구 흑석로 95-1,,02-817-8637
라화쿵부 중앙대점,중식,4.0,6,https://place.map.kakao.com/950991596,서울 동작구 흑석로13마길 65,,02-821-8313
미스터피자 중앙대점,피자,4.7,2,https://place.map.kakao.com/11834807,서울 동작구 서달로13길 2,,02-825-1577
하꼬멘 중대점,일본식라면,4.0,4,https://place.map.kakao.com/19042204,서울 동작구 흑석로9길 15,,02-812-0455
흑수돈,"돈까스,우동",4.3,27,https://place.map.kakao.com/23925465,서울 동작구 서달로14나길 27 1층 1호,,
탭하우스더슈라인,"호프,요리주점",4.0,17,https://place.map.kakao.com/22676681,서울 동작구 양녕로 269,,02-813-0443
딱좋아회,회,2.6,28,https://place.map.kakao.com/2043989361,서울 동작구 상도로 295 1층,,02-823-3988
진호프,"호프,요리주점",5.0,7,https://place.map.kakao.com/1782399763,서울 동작구 흑석로9길 9 지하 1층,,010-4142-7173
밀플랜비 중앙대점,양식,3.3,16,https://place.map.kakao.com/395059851,서울 동작구 흑석로13가길 42,,
이태원샐러드,샐러드,4.8,5,https://place.map.kakao.com/1341669170,서울 동작구 흑석로13가길 43,,02-824-7758
본도시락 중앙대점,도시락,0.0,0,https://place.map.kakao.com/18522038,서울 동작구 흑석로 81-4,,02-824-4282
침사추이,중식,3.7,11,https://place.map.kakao.com/894039266,서울 동작구 현충로 131 블루스톤 스포츠 2층,,02-816-7472
준호가만드는부대찌개 본점,"찌개,전골",3.2,5,https://place.map.kakao.com/701940417,서울 동작구 흑석로13마길 61,,02-6083-8247
고고차돌,"육류,고기",3.0,14,https://place.map.kakao.com/2041999543,서울 동작구 흑석로 24 1층,,02-812-0944
타누키돈부리,"돈까스,우동",1.0,2,https://place.map.kakao.com/20530186,서울 동작구 흑석로 91 2층,,02-812-9987
매머드익스프레스 중앙대점,커피전문점,5.0,0,https://place.map.kakao.com/1235155631,서울 동작구 흑석로 101,,
알프스,"호프,요리주점",4.7,9,https://place.map.kakao.com/258429804,서울 동작구 서달로14길 24-1,,
마마부찌,"찌개,전골",4.5,40,https://place.map.kakao.com/26783424,서울 동작구 만양로14길 40,,02-817-1123
북경,중화요리,3.4,15,https://place.map.kakao.com/15586842,서울 동작구 상도로37길 21,,02-822-8022
더한강,카페,3.7,1,https://place.map.kakao.com/2021405780,서울 동작구 노량진로32길 29-6,,
죠스떡볶이 중앙대점,떡볶이,3.6,2,https://place.map.kakao.com/13322514,서울 동작구 흑석로 109-1,,02-823-0808
BBQ 흑석점,치킨,3.0,1,https://place.map.kakao.com/16732742,서울 동작구 서달로10길 8 103호,,02-822-8924
청솔막창,"곱창,막창",4.6,10,https://place.map.kakao.com/16822821,서울 동작구 상도로47길 30,,02-2683-3355
노량해전,회,3.7,63,https://place.map.kakao.com/576793755,서울 동작구 만양로16길 4 1층,,070-4300-5551
태능솔밭갈비,갈비,3.2,4,https://place.map.kakao.com/11222981,서울 동작구 상도로37길 7,,02-815-9065
구공탄불고기,"육류,고기",3.8,7,https://place.map.kakao.com/1143583531,서울 동작구 서달로10길 8,,02-812-2400
상도늘보리,한정식,0.0,0,https://place.map.kakao.com/290833869,서울 동작구 서달로 134-1,,02-822-2941
호치킨 중앙대점,치킨,2.8,13,https://place.map.kakao.com/19659408,서울 동작구 서달로 165-1,,02-3280-1550
스타벅스 숭실대입구역,커피전문점,4.4,7,https://place.map.kakao.com/27332485,서울 동작구 상도로 354,,1522-3232
광어삼촌 상도점,회,3.4,14,https://place.map.kakao.com/273098143,서울 동작구 상도로37길 62 1층,,02-821-8988
이삭토스트 서울중앙대점,토스트,4.5,1,https://place.map.kakao.com/26431888,서울 동작구 흑석로 101 1층,,02-3280-0059
신룽푸마라탕 중앙대점,중식,3.0,15,https://place.map.kakao.com/694800397,서울 동작구 흑석로 81,,
상도명태명가,"해물,생선",3.3,17,https://place.map.kakao.com/27485970,서울 동작구 상도로 321,,02-823-6700
양푼김치찌개의집,"찌개,전골",2.0,1,https://place.map.kakao.com/948039588,서울 동작구 흑석로13마길 65-3 1층,,02-814-0628
이디야커피 중앙대후문점,커피전문점,5.0,0,https://place.map.kakao.com/23346956,서울 동작구 흑석로 20,,02-826-9632
양셰프,"스테이크,립",4.2,5,https://place.map.kakao.com/21540553,서울 동작구 흑석로 85 지하1층,,
포항물회,회,4.5,0,https://place.map.kakao.com/12153135,서울 동작구 서달로14가길 19,,02-824-8934
이공커피 흑석본점,카페,4.5,4,https://place.map.kakao.com/1540641604,서울 동작구 서달로 151,,02-826-9194
매머드익스프레스 중앙대후문점,커피전문점,5.0,2,https://place.map.kakao.com/233971331,서울 동작구 흑석로 25 1층,,070-7622-0928
팔미낙지 한마리수제비 중대점,수제비,4.0,1,https://place.map.kakao.com/16448937,서울 동작구 서달로14길 12,,02-824-9926
소문난명품잔치국수,국수,3.6,8,https://place.map.kakao.com/13597762,서울 동작구 노량진로26길 11,,02-824-3005
김빠빠누룽지통닭 중대후문점,치킨,4.8,13,https://place.map.kakao.com/2060587209,서울 동작구 양녕로 286-1 1층,,02-822-4998
황토정,갈비,4.7,4,https://place.map.kakao.com/16044352,서울 동작구 서달로13길 5-23,,02-814-4467
낭만치맥 상도점,치킨,3.5,3,https://place.map.kakao.com/1457063243,서울 동작구 상도로 296 1층,,02-813-1160
탐앤탐스 중앙대점,커피전문점,1.0,1,https://place.map.kakao.com/17126992,서울 동작구 흑석로 105 2층,,02-814-4565
오징어야,한식,4.1,89,https://place.map.kakao.com/16090261,서울 동작구 만양로14길 9,,02-824-3880
미스사이공 서울상도역점,베트남음식,3.6,17,https://place.map.kakao.com/1834096399,서울 동작구 양녕로 268 1층,,02-827-0420
유프,카페,3.8,1,https://place.map.kakao.com/1860526565,서울 동작구 흑석로 27 2층,,
가춘,"제과,베이커리",4.1,35,https://place.map.kakao.com/796253423,서울 동작구 상도로 357 강남아파트 상가 1층,,02-821-3652
한창희천하일면 중앙대점,국수,5.0,2,https://place.map.kakao.com/650274386,서울 동작구 서달로12나길 2 1층,,
생활맥주 상도역점,"호프,요리주점",3.2,7,https://place.map.kakao.com/454187333,서울 동작구 양녕로 271 1층,,
리치몽브레 흑석동점,"제과,베이커리",4.5,1,https://place.map.kakao.com/1984485980,서울 동작구 서달로 158,,02-813-2019
조선화로집 상도역점,"육류,고기",2.6,50,https://place.map.kakao.com/426247031,서울 동작구 상도로 263-6,,02-814-2696
미학당,카페,4.8,40,https://place.map.kakao.com/94881294,서울 동작구 사당로 56 2층,,02-816-0301
쥬씨 중앙대점,생과일전문점,1.0,0,https://place.map.kakao.com/26935875,서울 동작구 흑석로 95,,
봉추찜닭 중앙대점,닭요리,1.7,4,https://place.map.kakao.com/12543940,서울 동작구 흑석로 88 202호,,02-6402-6981
곱창의전설,"곱창,막창",5.0,3,https://place.map.kakao.com/1195335278,서울 동작구 흑석로 87,,02-817-1120
선김밥 상도본점,한식,4.4,2,https://place.map.kakao.com/1821778981,서울 동작구 상도로 293,,02-813-2647
밥은화,한식,4.5,0,https://place.map.kakao.com/136996661,서울 동작구 흑석로8길 9,,02-3280-6470
이든돈카츠,"돈까스,우동",4.2,75,https://place.map.kakao.com/1954247535,서울 동작구 만양로14다길 3,,02-812-6698
사철싱싱회,회,3.1,20,https://place.map.kakao.com/27274112,서울 동작구 상도로 266,,070-5033-9753
맥도날드 숭실대점,패스트푸드,2.7,14,https://place.map.kakao.com/26357892,서울 동작구 사당로 22,,070-7209-0593
흑석드럼통소금구이,"육류,고기",5.0,9,https://place.map.kakao.com/27280183,서울 동작구 서달로15길 22 1층,,
속초항회속초물회,회,3.5,8,https://place.map.kakao.com/13111922,서울 동작구 상도로 313 1층,,02-816-5858
다채 상도점,쌈밥,3.9,17,https://place.map.kakao.com/22710765,서울 동작구 상도로52길 28 1층,,02-2681-3392
신전떡볶이 중앙대점,떡볶이,3.0,5,https://place.map.kakao.com/579479472,서울 동작구 흑석로 101-1 2층,,02-813-0201
준호가만드는즉석떡볶이 중앙대본점,떡볶이,3.6,5,https://place.map.kakao.com/27245555,서울 동작구 흑석로 83-1,,070-8771-8249
엘에스와이랩,커피전문점,5.0,4,https://place.map.kakao.com/1811666371,서울 동작구 노량진로 250 1층,,02-814-0916
웨이루쿼쿠이 중앙대점,"제과,베이커리",5.0,8,https://place.map.kakao.com/1509479475,서울 동작구 흑석로 95-1 1층,,070-8836-8774
백채김치찌개 중앙대점,"찌개,전골",0.0,14,https://place.map.kakao.com/1197383484,서울 동작구 흑석로 88 2층 201호,,
땅스부대찌개 흑석시장,"찌개,전골",0.0,8,https://place.map.kakao.com/80700425,서울 동작구 서달로12길 24 1층,,02-3280-8599
헤븐리가든,카페,4.7,22,https://place.map.kakao.com/449929306,서울 동작구 상도로34길 11 1층,,070-7677-9647
브레드덕,"제과,베이커리",4.1,34,https://place.map.kakao.com/558571688,서울 동작구 상도동 529 두산위브1차 120동 102-1호,,070-8827-0008
우리집칼국수,국수,5.0,0,https://place.map.kakao.com/20946151,서울 동작구 서달로12가길 13,,02-822-0507
토마트,피자,5.0,1,https://place.map.kakao.com/1817694326,서울 동작구 서달로14라길 8 1층,,010-8357-5969
정정아식당 중앙대직영점,한식,4.8,2,https://place.map.kakao.com/751790891,서울 동작구 흑석로 4 1층,,02-3280-5553
호남숯불갈비,갈비,0.0,0,https://place.map.kakao.com/25625022,서울 동작구 서달로12가길 15,,02-814-9413
모든것은당근케이크에서시작됐다,디저트카페,4.6,32,https://place.map.kakao.com/1976820057,서울 동작구 만양로 65-1 102호,,070-8282-3032
도미노피자 상도점,피자,2.1,6,https://place.map.kakao.com/21656876,서울 동작구 상도로 302,,02-825-3192
이필배의 진짜루명태촌 숭실대점,"해물,생선",4.5,3,https://place.map.kakao.com/474047353,서울 동작구 상도로62길 45,,02-815-2322
포마토김밥,분식,3.7,2,https://place.map.kakao.com/15556179,서울 동작구 흑석로 90,,02-815-8245
빽찐라면,분식,4.0,29,https://place.map.kakao.com/1606118061,서울 동작구 상도로 295 가동 1층,,02-6397-4186
프렌밀리,와인바,4.2,16,https://place.map.kakao.com/866120313,서울 동작구 양녕로 271 2층,,
블랑제리꾸끄,"제과,베이커리",4.9,10,https://place.map.kakao.com/1312511477,서울 동작구 만양로 37 1층,,02-816-1121
와우신내떡 노량진점,떡볶이,4.4,86,https://place.map.kakao.com/18780677,서울 동작구 만양로14가길 3,,02-2631-8484
노랑통닭 중앙대점,치킨,4.2,5,https://place.map.kakao.com/676792371,서울 동작구 흑석로 101-3 1층,,02-812-0208
파동추야,"호프,요리주점",3.3,22,https://place.map.kakao.com/15545421,서울 동작구 상도로58길 4,,02-822-5988
톰스키친,이탈리안,4.1,19,https://place.map.kakao.com/1136432208,서울 동작구 만양로3길 20,,010-2481-5969
