name,category,rating,review,link,addr,hour,tel
버거킹 신촌1점,패스트푸드,2.8,12,https://place.map.kakao.com/8375653,서울 서대문구 신촌로 121 1층,영업시간 매일 09:00 ~ 24:00,070-7438-6531
아웃백스테이크하우스 신촌점,패밀리레스토랑,3.9,97,https://place.map.kakao.com/7991188,서울 서대문구 연세로12길 33,영업시간 매일 11:30 ~ 22:00,02-3147-1871
무사시,"돈까스,우동",4.4,18,https://place.map.kakao.com/8334925,서울 서대문구 신촌로 125,영업시간 매일 11:00 ~ 22:00,02-363-5460
호밀밭,카페,4.2,113,https://place.map.kakao.com/19852273,서울 서대문구 신촌역로 43,영업시간 매일 12:30 ~ 22:00,02-392-5345
부추곱창,"곱창,막창",4.3,62,https://place.map.kakao.com/1487480541,서울 서대문구 연세로5나길 30-16 1층,매일 16:00 ~ 04:00,02-336-8334
투썸플레이스 신촌점,커피전문점,3.3,35,https://place.map.kakao.com/11221603,서울 서대문구 신촌로 93 1층,영업시간 매일 08:00 ~ 24:00,02-3142-5995
대전해장국전문,해장국,4.7,52,https://place.map.kakao.com/16047603,서울 마포구 고산7길 25 1층,매일 15:00 ~ 01:00,02-713-5475
카라멘야,일본식라면,4.2,189,https://place.map.kakao.com/1025832828,서울 서대문구 연세로7안길 34-1 1층,영업시간 매일 11:30 ~ 21:30 · 브레이크타임 매일 15:30 ~ 17:00,0507-1320-6221
역전회관,"불고기,두루치기",3.2,129,https://place.map.kakao.com/18279130,서울 마포구 토정로37길 47,영업시간 월~금 11:00 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-703-0019
한림돈가,"육류,고기",4.0,75,https://place.map.kakao.com/27588088,서울 서대문구 연세로7안길 16-4,매일 15:00 ~ 01:00,02-338-6604
기꾸스시,"초밥,롤",3.6,88,https://place.map.kakao.com/21236405,서울 서대문구 연세로5다길 35,영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 13:00 ~ 17:00,02-324-5356
이요이요스시 공덕1호점,"초밥,롤",4.1,107,https://place.map.kakao.com/20627074,서울 마포구 마포대로 167 공덕래미안5차아파트 상가 106호,영업시간 월~토 12:00 ~ 21:30 · 점심시간 월~토 15:00 ~ 18:00,02-306-0372
거구장,한정식,3.7,5,https://place.map.kakao.com/77380285,서울 마포구 백범로 23,영업시간 매일 11:00 ~ 21:30,02-715-3610
와플잇업 이대2호점,디저트카페,4.2,42,https://place.map.kakao.com/17153633,서울 서대문구 이화여대3길 42-19,영업시간 매일 12:00 ~ 22:00,070-4410-2829
레드버튼 신촌점,보드카페,4.9,16,https://place.map.kakao.com/1520672825,서울 서대문구 연세로 8 3층,월~목 13:00 ~ 01:00,02-363-3799
버거킹 신촌1점,패스트푸드,2.8,12,https://place.map.kakao.com/8375653,서울 서대문구 신촌로 121 1층,영업시간 매일 09:00 ~ 24:00,070-7438-6531
아웃백스테이크하우스 신촌점,패밀리레스토랑,3.9,97,https://place.map.kakao.com/7991188,서울 서대문구 연세로12길 33,영업시간 매일 11:30 ~ 22:00,02-3147-1871
무사시,"돈까스,우동",4.4,18,https://place.map.kakao.com/8334925,서울 서대문구 신촌로 125,영업시간 매일 11:00 ~ 22:00,02-363-5460
호밀밭,카페,4.2,113,https://place.map.kakao.com/19852273,서울 서대문구 신촌역로 43,영업시간 매일 12:30 ~ 22:00,02-392-5345
부추곱창,"곱창,막창",4.3,62,https://place.map.kakao.com/1487480541,서울 서대문구 연세로5나길 30-16 1층,매일 16:00 ~ 04:00,02-336-8334
그릭데이 이대점,디저트카페,3.5,46,https://place.map.kakao.com/577825774,서울 서대문구 이화여대길 88-21 2층,,02-363-9222
미스터리브루잉컴퍼니,"호프,요리주점",4.3,132,https://place.map.kakao.com/668594192,서울 마포구 독막로 311 재화스퀘어 1층,,02-3272-6337
톤앤매너,카페,4.3,28,https://place.map.kakao.com/1960387368,서울 마포구 와우산로29가길 13 1층,,02-332-8252
엘리스리틀이태리,양식,4.3,76,https://place.map.kakao.com/1590097394,서울 마포구 백범로 152,,02-712-1210
고냉지,"찌개,전골",3.9,93,https://place.map.kakao.com/15863783,서울 서대문구 연세로2마길 30,,02-313-0845
소담식당,이탈리안,4.0,70,https://place.map.kakao.com/2136199979,서울 서대문구 연세로4길 21,,070-8152-1177
가야가야 이대점,일본식라면,2.4,156,https://place.map.kakao.com/21395214,서울 서대문구 이화여대5길 7-3,,02-363-7877
벤치커피스튜디오,카페,4.8,78,https://place.map.kakao.com/1199276033,서울 서대문구 연세로2마길 14 2층,,02-365-5999
서강곱창,"곱창,막창",3.7,34,https://place.map.kakao.com/23446406,서울 마포구 서강로16길 67,,02-6204-8388
마녀주방 신촌점,양식,4.4,131,https://place.map.kakao.com/160076132,서울 서대문구 명물길 21 지하1층,,
고삼이 신촌점,"해물,생선",4.4,72,https://place.map.kakao.com/17505297,서울 서대문구 연세로7안길 38,,02-324-1403
스타벅스 서강대점,커피전문점,3.2,9,https://place.map.kakao.com/25115119,서울 마포구 백범로 23 거구장컨벤션웨딩 1층,,1522-3232
신촌영양센터,삼계탕,3.4,49,https://place.map.kakao.com/12441959,서울 서대문구 연세로4길 34,,02-312-5460
대현매운족발,"족발,보쌈",4.0,118,https://place.map.kakao.com/26956113,서울 서대문구 연세로2길 95 1층,,02-312-2215
라멘81번옥 신촌점,일본식라면,4.2,15,https://place.map.kakao.com/1662869928,서울 서대문구 신촌역로 16 1층,,02-313-2232
미분당 홍대점,베트남음식,4.5,62,https://place.map.kakao.com/1551661200,서울 마포구 서강로9길 59,,02-336-3848
피자몰 신촌점,피자,3.2,122,https://place.map.kakao.com/27048302,서울 마포구 신촌로 94 그랜드플라자 5층,,02-3144-4796
누아네,디저트카페,3.6,31,https://place.map.kakao.com/27494722,서울 마포구 백범로 112-1,,02-712-9231
돈까스대왕전,"돈까스,우동",3.2,16,https://place.map.kakao.com/958568757,서울 서대문구 신촌로 155 해암빌딩 1층,,
곰미커피,디저트카페,4.1,30,https://place.map.kakao.com/1781476261,"서울 서대문구 신촌역로 11 1, 2층",,
연대포,"호프,요리주점",3.4,41,https://place.map.kakao.com/15516966,서울 서대문구 연세로7길 26,,02-3141-3131
써밋,카페,4.1,88,https://place.map.kakao.com/1052299075,서울 마포구 신촌로14안길 11,,070-7762-1009
연희김밥 신촌점,분식,4.5,17,https://place.map.kakao.com/1593151929,서울 서대문구 신촌로 61-1 1층,,02-332-8098
더브레드블루 신촌본점,"제과,베이커리",3.6,74,https://place.map.kakao.com/25490034,서울 마포구 신촌로12다길 3 1층,,070-4128-0720
신촌장미여관,"호프,요리주점",1.9,66,https://place.map.kakao.com/1588054844,서울 서대문구 연세로5가길 3 1층,,02-333-1722
코다차야 신촌점,실내포장마차,3.8,62,https://place.map.kakao.com/773237827,서울 서대문구 명물길 32 준성빌딩 지하1층,,02-392-1007
술익는마을,"호프,요리주점",3.2,51,https://place.map.kakao.com/9851414,서울 서대문구 연세로7길 22,,02-338-1190
제주울어멍해장국 신촌점,해장국,2.9,26,https://place.map.kakao.com/1165520017,서울 마포구 신촌로 116 1층,,02-707-0045
니즈버거,햄버거,4.5,62,https://place.map.kakao.com/404326976,서울 마포구 서강로9길 24-3 1층,,02-323-0248
하남돼지집 신촌점,삼겹살,4.0,49,https://place.map.kakao.com/956794656,서울 마포구 서강로 132 1층,,02-711-3357
보승회관 신촌점,국밥,1.8,66,https://place.map.kakao.com/2135513146,서울 서대문구 연세로5길 26,,
죽해수산,"게,대게",3.5,48,https://place.map.kakao.com/13285099,서울 서대문구 연세로5길 28,,02-332-9485
기호,카페,3.7,16,https://place.map.kakao.com/1529517098,서울 마포구 서강로16길 72 1층,,02-701-7155
청석골감자탕순대국,감자탕,3.2,8,https://place.map.kakao.com/15455029,서울 마포구 백범로 13,,02-701-3797
마포리1987,이탈리안,3.8,53,https://place.map.kakao.com/1124468118,서울 마포구 독막로38길 3 1층,,02-6402-8975
신촌즉석생우동,"돈까스,우동",4.0,20,https://place.map.kakao.com/15779972,서울 마포구 대흥로 38 1층,,02-717-7897
엄마손칼국수,국수,4.5,19,https://place.map.kakao.com/21356171,서울 마포구 백범로20길 12,,02-711-1773
웅네서서갈비,갈비,2.9,151,https://place.map.kakao.com/15548101,서울 서대문구 신촌역로 13-1,,02-365-6333
모리츠플라츠,카페,4.1,133,https://place.map.kakao.com/1140900586,서울 마포구 와우산로 174 1층,,010-2601-0423
죠티인도레스토랑 신촌점,인도음식,3.9,20,https://place.map.kakao.com/12570290,서울 마포구 신촌로20길 6,,02-703-3535
공릉닭한마리,닭요리,3.4,31,https://place.map.kakao.com/8660964,서울 서대문구 연세로2길 77,,02-393-9599
이요이요스시 파크자이 3호점,"초밥,롤",3.6,20,https://place.map.kakao.com/14415009,서울 마포구 백범로 152 공덕파크자이아파트 상가 201동 1층 14호,,010-4128-2535
원앤온리커피,카페,4.1,60,https://place.map.kakao.com/560241790,서울 서대문구 이화여대7길 31-4 1층,,
공복,"육류,고기",3.5,97,https://place.map.kakao.com/1254856376,서울 서대문구 연세로12길 23 1층,,02-312-6692
스타벅스 서강대흥역점,커피전문점,4.0,7,https://place.map.kakao.com/184349526,서울 마포구 백범로 89,,1522-3232
가츠벤또 서강대본점,일식,4.5,29,https://place.map.kakao.com/23479708,서울 마포구 백범로 13 신촌르메이에르타운 2차 105호,,02-711-0606
아웃닭 신촌역점,치킨,2.7,43,https://place.map.kakao.com/27341509,서울 서대문구 연세로4길 19 1층,,
화수목,중화요리,3.9,10,https://place.map.kakao.com/1659740236,"서울 마포구 창전로 70 1,2층",,02-3142-3611
봉쥬르마카롱,"제과,베이커리",5.0,42,https://place.map.kakao.com/1373475964,서울 마포구 광성로 31,,010-4688-2658
신촌돈부리모노,퓨전일식,2.8,112,https://place.map.kakao.com/12999212,서울 서대문구 연세로4길 46,,02-392-8231
고피자 신촌1호점,피자,4.2,53,https://place.map.kakao.com/1071703579,서울 서대문구 신촌로 139-1,,02-363-6675
설레임삼겹살1989,삼겹살,3.7,144,https://place.map.kakao.com/19400255,서울 서대문구 연세로5가길 31,,02-3144-1727
밀리네해물잡탕,"매운탕,해물탕",2.1,45,https://place.map.kakao.com/11964968,서울 마포구 대흥로30길 18-5,,02-719-5113
뜸들이다 신촌점,퓨전요리,3.1,12,https://place.map.kakao.com/641152180,서울 마포구 백범로 20 102호,,02-6449-7252
양지분식,분식,5.0,0,https://place.map.kakao.com/21410030,서울 마포구 대흥로 116,,02-711-6745
금별맥주,"호프,요리주점",3.7,21,https://place.map.kakao.com/1873432888,서울 서대문구 연세로11길 14,,02-365-7693
유야케도쿄,"돈까스,우동",4.3,60,https://place.map.kakao.com/1459458596,서울 서대문구 이화여대3길 28 1층 101호,,
파네트,"제과,베이커리",4.0,89,https://place.map.kakao.com/26605841,서울 마포구 마포대로11길 17,,02-719-4600
신도세기 마포점,"육류,고기",3.9,114,https://place.map.kakao.com/259748753,서울 마포구 토정로 271 1층 101호,,02-702-7811
락희옥 마포본점,한식,2.8,96,https://place.map.kakao.com/26843634,서울 마포구 백범로 170 공덕더샾 101동 1호,,02-719-9797
쿠라,일본식주점,3.9,18,https://place.map.kakao.com/1992848837,서울 마포구 고산길 13 3층,,02-717-2427
와우끝집,회,3.6,52,https://place.map.kakao.com/22924852,서울 마포구 와우산로 162,,070-8959-5428
제주도로담,"육류,고기",4.6,55,https://place.map.kakao.com/26874816,서울 서대문구 연세로2마길 14,,02-312-9334
소문난집,"육류,고기",4.2,51,https://place.map.kakao.com/7952101,서울 서대문구 연세로7길 38,,02-336-1922
청담동포장마차,실내포장마차,4.3,58,https://place.map.kakao.com/8086719,서울 서대문구 연세로4길 25,,02-363-4377
키친봄날,분식,4.1,81,https://place.map.kakao.com/1573253740,서울 서대문구 신촌로11길 62,,02-334-4440
스타벅스 이대R점,커피전문점,3.7,69,https://place.map.kakao.com/725420477,서울 서대문구 이화여대길 34,,1522-3232
서울호떡 신촌본점,간식,4.7,8,https://place.map.kakao.com/996339819,서울 마포구 신촌로 122,,0507-1387-1711
위지안,북카페,4.3,0,https://place.map.kakao.com/13603045,서울 마포구 고산길 6 위지안빌딩 2층,,02-717-5153
포멜로빈 공덕점,커피전문점,4.1,98,https://place.map.kakao.com/1246535644,서울 마포구 백범로 170 1층,,
방탈출 룸익스케이프 화이트점,테마카페,4.3,45,https://place.map.kakao.com/1542251042,서울 서대문구 명물길 66 2층,,02-393-5689
알레스카페,카페,4.8,33,https://place.map.kakao.com/27495056,서울 마포구 백범로1길 16,,
조용한저녁,양식,4.5,71,https://place.map.kakao.com/27436307,서울 마포구 서강로11길 18,,
양송이식당,퓨전한식,3.9,55,https://place.map.kakao.com/427373149,서울 마포구 토정로17안길 9,,
대박집,삼겹살,4.3,7,https://place.map.kakao.com/224381212,서울 마포구 대흥로 80,,02-702-2488
설빙 신촌점,디저트카페,3.5,54,https://place.map.kakao.com/24879347,서울 서대문구 연세로 19,,070-7716-8970
아이엠어버거 홍대본점,햄버거,3.6,122,https://place.map.kakao.com/20557132,서울 마포구 와우산로30길 13 1층,,02-338-8507
함루,일식,3.2,141,https://place.map.kakao.com/1233233952,서울 마포구 백범로 170 더샾아파트 102동 상가 1층 110호,,02-702-5252
김광석신촌칼국수,국수,3.9,45,https://place.map.kakao.com/1490080810,서울 마포구 신촌로 124,,02-717-0592
타코몽,일식,4.6,68,https://place.map.kakao.com/18730682,서울 서대문구 신촌로 49,,
마포진짜원조최대포 본점,"육류,고기",2.5,93,https://place.map.kakao.com/14615423,서울 마포구 마포대로 112,,02-719-9292
또보겠지떡볶이집 스마일보이점,떡볶이,3.4,123,https://place.map.kakao.com/524094409,서울 마포구 와우산로29길 14-8 2층,,0507-1322-8907
짜장상회,중화요리,3.8,2,https://place.map.kakao.com/27182866,서울 마포구 백범로 52,,02-704-4862
테일러커피 서교점,커피전문점,4.2,122,https://place.map.kakao.com/27248379,서울 마포구 와우산로27길 7 2층,,02-334-0355
맥도날드 연세대점,패스트푸드,2.8,17,https://place.map.kakao.com/18606733,서울 서대문구 연세로 33,,070-7017-6475
스타벅스 신촌오거리점,커피전문점,4.0,8,https://place.map.kakao.com/1132693025,서울 마포구 신촌로16길 10,,1522-3232
고기창고 신촌점,"육류,고기",3.9,39,https://place.map.kakao.com/8754048,서울 서대문구 연세로7길 34-4,,02-323-9090
수엠부레스토랑,인도음식,3.8,5,https://place.map.kakao.com/15534477,서울 마포구 백범로 30 2층,,02-744-6484
양궁카페 로빈훗 신촌점,테마카페,5.0,19,https://place.map.kakao.com/258542055,서울 서대문구 명물길 32 준성빌딩 4층,,02-313-0360
스테이터 신촌점,"스테이크,립",2.6,179,https://place.map.kakao.com/175264966,서울 서대문구 연세로4길 36,,02-363-1316
영미김밥,분식,4.6,21,https://place.map.kakao.com/1754051041,서울 서대문구 신촌역로 21 1층,영업시간 월~토 07:00 ~ 19:00 · 브레이크타임 월~토 15:00 ~ 16:00,02-6081-3314
영광굴비정식,"해물,생선",3.5,18,https://place.map.kakao.com/1361599101,서울 마포구 대흥로 43,영업시간 월~토 11:00 ~ 21:30,02-714-6161
난향,중화요리,3.2,16,https://place.map.kakao.com/10189696,서울 서대문구 신촌로 67 거촌빌딩 지하1층,영업시간 매일 11:30 ~ 22:00,02-322-6900
명성양꼬치 본점,양꼬치,4.5,59,https://place.map.kakao.com/958345274,서울 서대문구 연세로4길 33 1층,매일 14:00 ~ 04:00,02-392-1122
카츠미 신촌점,"돈까스,우동",3.1,16,https://place.map.kakao.com/1446486364,서울 서대문구 연세로7안길 2 2층,영업시간 매일 11:30 ~ 22:40,02-336-3521
포석정,"호프,요리주점",3.8,39,https://place.map.kakao.com/8571672,서울 서대문구 연세로11길 25,매일 17:00 ~ 03:00,02-332-5538
신룽푸마라탕 신촌점,중식,2.6,91,https://place.map.kakao.com/358845777,서울 서대문구 연세로4길 1 지하 1층,영업시간 매일 11:00 ~ 23:00,02-392-3808
조선의육개장칼국수 신촌점,국수,3.5,87,https://place.map.kakao.com/23489197,서울 서대문구 연세로5나길 20 지하 1층,영업시간 매일 11:00 ~ 21:00,02-336-1577
하꾸야 신촌본점,일식,3.1,14,https://place.map.kakao.com/2020234514,서울 서대문구 연세로9길 16,영업시간 매일 11:00 ~ 21:00,02-325-2900
배바위양곱창,"곱창,막창",4.5,25,https://place.map.kakao.com/1148897573,서울 서대문구 연세로7안길 42 유림빌딩 1층,영업시간 매일 11:00 ~ 24:00,02-337-9993
신촌 칼,"호프,요리주점",4.2,45,https://place.map.kakao.com/27389671,서울 서대문구 연세로4길 42-3,영업시간 화~일 12:00 ~ 23:00,070-7626-1010
